pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s)
1712890343194 1712890343217 23 329038.810000 3463372.030000 1.170680 5.140000
1712890343244 1712890343268 24 329038.890000 3463372.290000 1.170680 5.140000
1712890343294 1712890343319 25 329038.960000 3463372.530000 1.170680 5.140000
1712890343344 1712890343368 24 329039.030000 3463372.770000 1.201223 5.140000
1712890343395 1712890343419 24 329039.080000 3463372.930000 1.201223 5.140000
1712890343445 1712890343469 24 329039.150000 3463373.170000 1.201223 5.140000
1712890343495 1712890343519 24 329039.180000 3463373.310000 1.201223 5.120000
1712890343545 1712890343577 32 329039.280000 3463373.710000 1.243547 5.120000
1712890343595 1712890343615 20 329039.340000 3463373.960000 1.243547 5.120000
1712890343645 1712890343669 24 329039.390000 3463374.210000 1.243547 5.120000
1712890343696 1712890343727 31 329039.460000 3463374.510000 1.284344 5.120000
1712890343746 1712890343765 19 329039.510000 3463374.760000 1.284344 5.120000
1712890343796 1712890343819 23 329039.560000 3463375.000000 1.284344 5.100000
1712890343846 1712890343869 23 329039.610000 3463375.260000 1.284344 5.100000
1712890343896 1712890343919 23 329039.650000 3463375.500000 1.317069 5.080000
1712890343946 1712890343976 30 329039.690000 3463375.800000 1.317069 5.080000
1712890343997 1712890344020 23 329039.720000 3463375.950000 1.317069 5.080000
1712890344047 1712890344070 23 329039.760000 3463376.210000 1.317069 5.080000
1712890344097 1712890344120 23 329039.800000 3463376.510000 1.317069 5.080000
1712890344147 1712890344171 24 329039.830000 3463376.760000 1.355030 5.080000
1712890344197 1712890344215 18 329039.860000 3463376.960000 1.355030 5.060000
1712890344247 1712890344270 23 329039.890000 3463377.260000 1.355030 5.060000
1712890344298 1712890344322 24 329039.920000 3463377.560000 1.389937 5.060000
1712890344348 1712890344371 23 329039.940000 3463377.800000 1.389937 5.060000
1712890344398 1712890344415 17 329039.950000 3463378.000000 1.389937 5.060000
1712890344448 1712890344472 24 329039.970000 3463378.200000 1.389937 5.060000
1712890344498 1712890344515 17 329039.980000 3463378.460000 1.389937 5.060000
1712890344548 1712890344572 24 329040.000000 3463378.710000 1.428334 5.060000
1712890344599 1712890344628 29 329040.020000 3463379.020000 1.428334 5.060000
1712890344649 1712890344671 22 329040.030000 3463379.260000 1.428334 5.040000
1712890344699 1712890344730 31 329040.040000 3463379.470000 1.428334 5.040000
1712890344749 1712890344768 19 329040.040000 3463379.830000 1.466513 5.040000
1712890344799 1712890344824 25 329040.040000 3463380.070000 1.466513 5.040000
1712890344849 1712890344874 25 329040.040000 3463380.230000 1.466513 5.040000
1712890344899 1712890344924 25 329040.030000 3463380.630000 1.499674 5.040000
1712890344950 1712890344969 19 329040.020000 3463380.880000 1.499674 5.040000
1712890345000 1712890345024 24 329040.030000 3463381.140000 1.499674 5.040000
1712890345050 1712890345080 30 329040.030000 3463381.140000 1.499674 5.040000
1712890345100 1712890345116 16 329040.020000 3463381.280000 1.499674 5.040000
1712890345150 1712890345167 17 329040.010000 3463381.540000 1.499674 5.040000
1712890345201 1712890345224 23 329039.990000 3463381.790000 1.539162 5.040000
1712890345251 1712890345274 23 329039.980000 3463382.090000 1.539162 5.040000
1712890345301 1712890345325 24 329039.950000 3463382.340000 1.539162 5.040000
1712890345351 1712890345375 24 329039.930000 3463382.590000 1.577778 5.040000
1712890345401 1712890345425 24 329039.900000 3463382.840000 1.577778 5.040000
1712890345452 1712890345474 22 329039.870000 3463383.090000 1.577778 5.040000
1712890345502 1712890345532 30 329039.840000 3463383.390000 1.577778 5.040000
1712890345552 1712890345572 20 329039.800000 3463383.640000 1.612466 5.040000
1712890345602 1712890345622 20 329039.770000 3463383.890000 1.612466 5.040000
1712890345652 1712890345675 23 329039.740000 3463384.090000 1.612466 5.040000
1712890345702 1712890345726 24 329039.680000 3463384.440000 1.612466 5.040000
1712890345752 1712890345775 23 329039.640000 3463384.680000 1.654354 5.040000
1712890345803 1712890345827 24 329039.750000 3463385.000000 1.654354 5.040000
1712890345853 1712890345884 31 329039.700000 3463385.250000 1.654354 5.060000
1712890345903 1712890345922 19 329039.650000 3463385.490000 1.654354 5.060000
1712890345953 1712890345978 25 329039.590000 3463385.790000 1.689697 5.060000
1712890346003 1712890346027 24 329039.580000 3463385.890000 1.689697 5.060000
1712890346053 1712890346078 25 329039.510000 3463386.190000 1.689697 5.060000
1712890346104 1712890346134 30 329039.440000 3463386.480000 1.689697 5.060000
1712890346154 1712890346178 24 329039.380000 3463386.730000 1.731803 5.060000
1712890346204 1712890346227 23 329039.290000 3463387.070000 1.731803 5.060000
1712890346254 1712890346277 23 329039.210000 3463387.320000 1.731803 5.060000
1712890346304 1712890346327 23 329039.160000 3463387.520000 1.731803 5.060000
1712890346354 1712890346385 31 329039.080000 3463387.810000 1.770200 5.060000
1712890346405 1712890346423 18 329038.990000 3463388.110000 1.770200 5.060000
1712890346455 1712890346478 23 329038.940000 3463388.250000 1.770200 5.060000
1712890346505 1712890346529 24 329038.880000 3463388.440000 1.770200 5.080000
1712890346555 1712890346579 24 329038.780000 3463388.730000 1.811215 5.080000
1712890346605 1712890346629 24 329038.700000 3463388.980000 1.811215 5.080000
1712890346655 1712890346678 23 329038.630000 3463389.170000 1.811215 5.080000
1712890346705 1712890346729 24 329038.510000 3463389.500000 1.811215 5.080000
1712890346756 1712890346778 22 329038.420000 3463389.740000 1.850704 5.080000
1712890346806 1712890346829 23 329038.320000 3463389.980000 1.850704 5.080000
1712890346856 1712890346879 23 329038.220000 3463390.220000 1.850704 5.100000
1712890346906 1712890346930 24 329038.100000 3463390.510000 1.850704 5.100000
1712890346956 1712890346980 24 329038.020000 3463390.680000 1.893682 5.100000
1712890347006 1712890347037 31 329037.900000 3463390.980000 1.893682 5.100000
1712890347057 1712890347077 20 329037.810000 3463391.170000 1.893682 5.100000
1712890347107 1712890347132 25 329037.680000 3463391.440000 1.893682 5.100000
1712890347157 1712890347183 26 329037.550000 3463391.720000 1.929243 5.120000
1712890347207 1712890347231 24 329037.460000 3463391.910000 1.929243 5.140000
1712890347257 1712890347282 25 329037.370000 3463392.090000 1.929243 5.140000
1712890347307 1712890347332 25 329037.250000 3463392.320000 1.929243 5.140000
1712890347357 1712890347387 30 329037.130000 3463392.550000 1.970477 5.140000
1712890347408 1712890347423 15 329037.010000 3463392.770000 1.970477 5.140000
1712890347458 1712890347487 29 329036.890000 3463393.000000 1.970477 5.140000
1712890347508 1712890347539 31 329036.730000 3463393.270000 1.970477 5.140000
1712890347558 1712890347579 21 329036.600000 3463393.490000 2.003856 5.140000
1712890347608 1712890347632 24 329036.500000 3463393.670000 2.003856 5.140000
1712890347658 1712890347682 24 329036.360000 3463393.890000 2.003856 5.140000
1712890347708 1712890347731 23 329036.170000 3463394.200000 2.049671 5.140000
1712890347759 1712890347789 30 329036.040000 3463394.420000 2.049671 5.140000
1712890347809 1712890347827 18 329035.900000 3463394.640000 2.049671 5.140000
1712890347859 1712890347882 23 329035.760000 3463394.860000 2.049671 5.140000
1712890347909 1712890347926 17 329035.650000 3463395.030000 2.049671 5.140000
1712890347959 1712890347983 24 329035.520000 3463395.190000 2.078687 5.140000
1712890348009 1712890348032 23 329035.470000 3463395.280000 2.078687 5.140000
1712890348060 1712890348083 23 329035.240000 3463395.630000 2.078687 5.140000
1712890348110 1712890348133 23 329035.090000 3463395.830000 2.078687 5.160000
1712890348160 1712890348184 24 329034.900000 3463396.090000 2.119921 5.160000
1712890348210 1712890348234 24 329034.750000 3463396.300000 2.119921 5.180000
1712890348260 1712890348285 25 329034.620000 3463396.470000 2.119921 5.180000
1712890348310 1712890348335 25 329034.400000 3463396.760000 2.156572 5.180000
1712890348360 1712890348385 25 329034.280000 3463396.920000 2.156572 5.180000
1712890348411 1712890348435 24 329034.080000 3463397.170000 2.156572 5.180000
1712890348461 1712890348484 23 329033.920000 3463397.370000 2.156572 5.200000
1712890348511 1712890348542 31 329033.720000 3463397.620000 2.186679 5.200000
1712890348561 1712890348584 23 329033.560000 3463397.820000 2.186679 5.220000
1712890348611 1712890348635 24 329033.390000 3463398.020000 2.186679 5.220000
1712890348661 1712890348686 25 329033.180000 3463398.270000 2.186679 5.220000
1712890348712 1712890348735 23 329033.180000 3463398.270000 2.186679 5.220000
1712890348762 1712890348786 24 329032.950000 3463398.550000 2.219622 5.220000
1712890348812 1712890348836 24 329032.760000 3463398.790000 2.219622 5.220000
1712890348862 1712890348890 28 329032.580000 3463398.990000 2.219622 5.240000
1712890348912 1712890348929 17 329032.410000 3463399.190000 2.245584 5.240000
1712890348962 1712890348981 19 329032.310000 3463399.320000 2.245584 5.240000
1712890349013 1712890349028 15 329032.070000 3463399.600000 2.245584 5.240000
1712890349063 1712890349078 15 329031.870000 3463399.830000 2.245584 5.220000
1712890349113 1712890349133 20 329031.700000 3463400.040000 2.262165 5.220000
1712890349163 1712890349186 23 329031.520000 3463400.240000 2.262165 5.220000
1712890349213 1712890349232 19 329031.350000 3463400.440000 2.262165 5.240000
1712890349263 1712890349279 16 329031.150000 3463400.680000 2.262165 5.240000
1712890349313 1712890349333 20 329030.980000 3463400.880000 2.270019 5.240000
1712890349364 1712890349395 31 329030.850000 3463401.050000 2.270019 5.240000
1712890349414 1712890349432 18 329030.710000 3463401.200000 2.270019 5.240000
1712890349464 1712890349488 24 329030.540000 3463401.410000 2.270019 5.240000
1712890349514 1712890349534 20 329030.370000 3463401.620000 2.271328 5.260000
1712890349564 1712890349588 24 329030.170000 3463401.870000 2.271328 5.260000
1712890349614 1712890349638 24 329030.030000 3463402.030000 2.271328 5.260000
1712890349664 1712890349685 21 329029.830000 3463402.270000 2.271328 5.280000
1712890349715 1712890349731 16 329029.690000 3463402.430000 2.279836 5.280000
1712890349765 1712890349783 18 329029.460000 3463402.720000 2.279836 5.280000
1712890349815 1712890349838 23 329029.280000 3463402.940000 2.279836 5.300000
1712890349865 1712890349889 24 329029.110000 3463403.140000 2.279836 5.300000
1712890349915 1712890349939 24 329029.080000 3463403.180000 2.279836 5.320000
1712890349965 1712890349985 20 329028.780000 3463403.550000 2.278964 5.320000
1712890350015 1712890350038 23 329028.570000 3463403.800000 2.278964 5.320000
1712890350066 1712890350088 22 329028.470000 3463403.920000 2.278964 5.320000
1712890350116 1712890350138 22 329028.260000 3463404.170000 2.278309 5.320000
1712890350166 1712890350188 22 329028.120000 3463404.340000 2.278309 5.320000
1712890350216 1712890350239 23 329027.990000 3463404.510000 2.278309 5.320000
1712890350266 1712890350289 23 329027.790000 3463404.760000 2.278309 5.320000
1712890350316 1712890350340 24 329027.790000 3463404.760000 2.278309 5.320000
1712890350366 1712890350397 31 329027.650000 3463404.930000 2.278527 5.320000
1712890350417 1712890350435 18 329027.400000 3463405.220000 2.278527 5.340000
1712890350467 1712890350491 24 329027.340000 3463405.300000 2.278527 5.340000
1712890350517 1712890350540 23 329027.070000 3463405.630000 2.278527 5.340000
1712890350567 1712890350587 20 329026.890000 3463405.840000 2.276782 5.340000
1712890350617 1712890350634 17 329026.790000 3463405.960000 2.276782 5.340000
1712890350667 1712890350688 21 329026.520000 3463406.300000 2.276782 5.340000
1712890350718 1712890350741 23 329026.350000 3463406.510000 2.276782 5.380000
1712890350768 1712890350793 25 329026.140000 3463406.760000 2.278527 5.380000
1712890350818 1712890350842 24 329025.970000 3463406.970000 2.278527 5.380000
1712890350868 1712890350893 25 329025.800000 3463407.170000 2.278527 5.380000
1712890350918 1712890350942 24 329025.660000 3463407.340000 2.278527 5.380000
1712890350968 1712890350991 23 329025.520000 3463407.510000 2.284636 5.380000
1712890351019 1712890351041 22 329025.340000 3463407.710000 2.284636 5.380000
1712890351069 1712890351092 23 329025.270000 3463407.800000 2.284636 5.400000
1712890351119 1712890351142 23 329024.970000 3463408.170000 2.284636 5.400000
1712890351169 1712890351193 24 329024.790000 3463408.390000 2.279182 5.400000
1712890351219 1712890351239 20 329024.680000 3463408.510000 2.279182 5.400000
1712890351269 1712890351292 23 329024.470000 3463408.760000 2.279182 5.400000
1712890351319 1712890351343 24 329024.220000 3463409.050000 2.279182 5.400000
1712890351370 1712890351393 23 329024.050000 3463409.250000 2.275909 5.400000
1712890351420 1712890351441 21 329023.870000 3463409.460000 2.275909 5.400000
1712890351470 1712890351494 24 329023.660000 3463409.710000 2.275909 5.420000
1712890351520 1712890351544 24 329023.480000 3463409.920000 2.275909 5.440000
1712890351570 1712890351594 24 329023.300000 3463410.130000 2.285509 5.440000
1712890351620 1712890351644 24 329023.160000 3463410.300000 2.285509 5.440000
1712890351670 1712890351694 24 329023.020000 3463410.470000 2.285509 5.440000
1712890351721 1712890351744 23 329022.850000 3463410.670000 2.285509 5.440000
1712890351771 1712890351786 15 329022.670000 3463410.880000 2.287254 5.440000
1712890351821 1712890351846 25 329022.450000 3463411.130000 2.287254 5.440000
1712890351871 1712890351895 24 329022.280000 3463411.340000 2.287254 5.460000
1712890351921 1712890351940 19 329022.140000 3463411.510000 2.287254 5.460000
1712890351971 1712890351996 25 329021.920000 3463411.760000 2.289436 5.460000
1712890352021 1712890352045 24 329021.720000 3463412.010000 2.289436 5.460000
1712890352072 1712890352092 20 329021.530000 3463412.220000 2.289436 5.460000
1712890352122 1712890352140 18 329021.430000 3463412.340000 2.289436 5.460000
1712890352173 1712890352192 19 329021.250000 3463412.560000 2.291181 5.480000
1712890352223 1712890352240 17 329020.970000 3463412.900000 2.291181 5.480000
1712890352273 1712890352293 20 329020.790000 3463413.110000 2.291181 5.500000
1712890352323 1712890352347 24 329020.640000 3463413.280000 2.290308 5.500000
1712890352373 1712890352390 17 329020.440000 3463413.530000 2.290308 5.500000
1712890352424 1712890352445 21 329020.440000 3463413.530000 2.290308 5.500000
1712890352474 1712890352497 23 329020.150000 3463413.860000 2.290308 5.500000
1712890352524 1712890352545 21 329019.930000 3463414.120000 2.288999 5.500000
1712890352574 1712890352598 24 329019.750000 3463414.320000 2.288999 5.500000
1712890352624 1712890352645 21 329019.650000 3463414.460000 2.288999 5.500000
1712890352674 1712890352693 19 329019.440000 3463414.710000 2.288999 5.500000
1712890352725 1712890352749 24 329019.290000 3463414.870000 2.288999 5.500000
1712890352775 1712890352797 22 329019.010000 3463415.210000 2.290308 5.500000
1712890352825 1712890352845 20 329018.860000 3463415.380000 2.290308 5.500000
1712890352875 1712890352895 20 329018.640000 3463415.640000 2.290308 5.500000
1712890352925 1712890352945 20 329018.580000 3463415.730000 2.290308 5.500000
1712890352975 1712890352993 18 329018.320000 3463416.020000 2.288127 5.500000
1712890353025 1712890353047 22 329018.070000 3463416.320000 2.288127 5.520000
1712890353076 1712890353095 19 329017.920000 3463416.490000 2.288127 5.520000
1712890353126 1712890353143 17 329017.750000 3463416.710000 2.291181 5.520000
1712890353176 1712890353194 18 329017.530000 3463416.950000 2.291181 5.520000
1712890353226 1712890353250 24 329017.430000 3463417.090000 2.291181 5.520000
1712890353276 1712890353295 19 329017.280000 3463417.260000 2.291181 5.520000
1712890353326 1712890353347 21 329017.060000 3463417.510000 2.288999 5.520000
1712890353376 1712890353395 19 329016.850000 3463417.760000 2.288999 5.520000
1712890353427 1712890353443 16 329016.670000 3463417.980000 2.288999 5.520000
1712890353477 1712890353493 16 329016.560000 3463418.100000 2.288999 5.520000
1712890353527 1712890353553 26 329016.310000 3463418.390000 2.293799 5.520000
1712890353577 1712890353597 20 329016.090000 3463418.650000 2.293799 5.500000
1712890353627 1712890353643 16 329015.910000 3463418.870000 2.293799 5.540000
1712890353677 1712890353693 16 329015.740000 3463419.080000 2.293799 5.500000
1712890353728 1712890353747 19 329015.600000 3463419.250000 2.288999 5.500000
1712890353778 1712890353793 15 329015.410000 3463419.450000 2.288999 5.500000
1712890353828 1712890353847 19 329015.170000 3463419.750000 2.288999 5.500000
1712890353878 1712890353904 26 329014.980000 3463419.960000 2.288999 5.500000
1712890353928 1712890353952 24 329014.840000 3463420.130000 2.290308 5.500000
1712890353978 1712890353999 21 329014.700000 3463420.290000 2.290308 5.480000
1712890354028 1712890354049 21 329014.600000 3463420.420000 2.290308 5.480000
1712890354079 1712890354097 18 329014.310000 3463420.760000 2.290308 5.460000
1712890354129 1712890354149 20 329014.130000 3463420.970000 2.292054 5.440000
1712890354179 1712890354199 20 329013.990000 3463421.140000 2.292054 5.440000
1712890354229 1712890354253 24 329013.780000 3463421.380000 2.292054 5.420000
1712890354279 1712890354299 20 329013.610000 3463421.590000 2.292054 5.400000
1712890354329 1712890354347 18 329013.470000 3463421.760000 2.292054 5.400000
1712890354379 1712890354398 19 329013.220000 3463422.040000 2.292054 5.400000
1712890354430 1712890354454 24 329013.050000 3463422.250000 2.292054 5.360000
1712890354480 1712890354505 25 329012.870000 3463422.450000 2.292054 5.360000
1712890354530 1712890354545 15 329012.730000 3463422.610000 2.287690 5.340000
1712890354580 1712890354599 19 329012.590000 3463422.780000 2.287690 5.340000
1712890354630 1712890354653 23 329012.340000 3463423.060000 2.287690 5.320000
1712890354680 1712890354697 17 329012.280000 3463423.150000 2.287690 5.320000
1712890354730 1712890354747 17 329012.000000 3463423.460000 2.293144 5.320000
1712890354781 1712890354803 22 329011.930000 3463423.550000 2.293144 5.300000
1712890354831 1712890354854 23 329011.690000 3463423.840000 2.293144 5.300000
1712890354881 1712890354904 23 329011.490000 3463424.070000 2.293144 5.280000
1712890354931 1712890354954 23 329011.310000 3463424.270000 2.292054 5.260000
1712890354981 1712890355002 21 329011.140000 3463424.480000 2.292054 5.260000
1712890355031 1712890355056 25 329011.000000 3463424.630000 2.292054 5.240000
1712890355081 1712890355104 23 329010.790000 3463424.870000 2.292054 5.220000
1712890355132 1712890355155 23 329010.590000 3463425.120000 2.296199 5.220000
1712890355182 1712890355204 22 329010.420000 3463425.310000 2.296199 5.200000
1712890355232 1712890355255 23 329010.250000 3463425.510000 2.296199 5.200000
1712890355282 1712890355305 23 329010.050000 3463425.750000 2.296199 5.180000
1712890355332 1712890355364 32 329009.870000 3463425.940000 2.296199 5.160000
1712890355382 1712890355402 20 329009.760000 3463426.050000 2.296199 5.140000
1712890355432 1712890355455 23 329009.650000 3463426.180000 2.296199 5.140000
1712890355483 1712890355506 23 329009.380000 3463426.480000 2.296199 5.140000
1712890355533 1712890355563 30 329009.200000 3463426.670000 2.299908 5.100000
1712890355583 1712890355608 25 329009.030000 3463426.850000 2.299908 5.080000
1712890355633 1712890355658 25 329008.860000 3463427.040000 2.299908 5.080000
1712890355683 1712890355708 25 329008.680000 3463427.220000 2.299908 5.060000
1712890355733 1712890355757 24 329008.680000 3463427.220000 2.299908 5.060000
1712890355784 1712890355807 23 329008.540000 3463427.370000 2.317579 5.060000
1712890355834 1712890355850 16 329008.320000 3463427.580000 2.317579 5.060000
1712890355884 1712890355908 24 329008.170000 3463427.730000 2.317579 5.060000
1712890355934 1712890355958 24 329008.110000 3463427.800000 2.317579 5.040000
1712890355984 1712890356008 24 329007.820000 3463428.080000 2.329578 5.020000
1712890356035 1712890356057 22 329007.590000 3463428.280000 2.329578 5.000000
1712890356085 1712890356107 22 329007.410000 3463428.450000 2.329578 5.000000
1712890356135 1712890356158 23 329007.220000 3463428.620000 2.329578 4.980000
1712890356185 1712890356209 24 329006.990000 3463428.810000 2.358158 4.980000
1712890356235 1712890356258 23 329006.840000 3463428.940000 2.358158 4.960000
1712890356285 1712890356309 24 329006.650000 3463429.100000 2.358158 4.960000
1712890356336 1712890356354 18 329006.380000 3463429.310000 2.389356 4.940000
1712890356386 1712890356401 15 329006.220000 3463429.440000 2.389356 4.920000
1712890356436 1712890356460 24 329006.060000 3463429.550000 2.389356 4.900000
1712890356486 1712890356510 24 329005.900000 3463429.660000 2.389356 4.880000
1712890356536 1712890356560 24 329005.670000 3463429.830000 2.389356 4.880000
1712890356586 1712890356611 25 329005.500000 3463429.940000 2.433207 4.880000
1712890356637 1712890356660 23 329005.500000 3463429.940000 2.433207 4.860000
1712890356687 1712890356711 24 329005.050000 3463430.220000 2.433207 4.860000
1712890356737 1712890356762 25 329004.800000 3463430.370000 2.487094 4.820000
1712890356787 1712890356811 24 329004.540000 3463430.510000 2.487094 4.820000
1712890356837 1712890356862 25 329004.340000 3463430.620000 2.487094 4.800000
1712890356887 1712890356905 18 329004.120000 3463430.730000 2.487094 4.800000
1712890356937 1712890356955 18 329003.900000 3463430.840000 2.536836 4.800000
1712890356988 1712890357011 23 329003.780000 3463430.900000 2.536836 4.780000
1712890357038 1712890357061 23 329003.600000 3463430.980000 2.536836 4.760000
1712890357088 1712890357113 25 329003.510000 3463431.020000 2.536836 4.760000
1712890357138 1712890357168 30 329003.080000 3463431.190000 2.536836 4.740000
1712890357188 1712890357205 17 329002.850000 3463431.290000 2.613849 4.720000
1712890357238 1712890357268 30 329002.630000 3463431.370000 2.613849 4.700000
1712890357288 1712890357305 17 329002.410000 3463431.440000 2.613849 4.700000
1712890357339 1712890357362 23 329002.190000 3463431.510000 2.662718 4.680000
1712890357389 1712890357412 23 329001.960000 3463431.580000 2.662718 4.680000
1712890357439 1712890357463 24 329001.690000 3463431.650000 2.662718 4.660000
1712890357489 1712890357512 23 329001.460000 3463431.710000 2.662718 4.660000
1712890357539 1712890357563 24 329001.230000 3463431.760000 2.736240 4.640000
1712890357589 1712890357612 23 329001.010000 3463431.810000 2.736240 4.640000
1712890357639 1712890357660 21 329000.740000 3463431.850000 2.736240 4.640000
1712890357690 1712890357713 23 329000.560000 3463431.880000 2.736240 4.620000
1712890357740 1712890357762 22 329000.280000 3463431.920000 2.807580 4.600000
1712890357790 1712890357814 24 329000.100000 3463431.940000 2.807580 4.600000
1712890357840 1712890357864 24 328999.970000 3463431.960000 2.807580 4.580000
1712890357890 1712890357915 25 328999.740000 3463431.970000 2.807580 4.560000
1712890357940 1712890357963 23 328999.460000 3463431.990000 2.879793 4.560000
1712890357990 1712890358014 24 328999.200000 3463432.000000 2.879793 4.540000
1712890358041 1712890358065 24 328998.970000 3463431.990000 2.879793 4.540000
1712890358091 1712890358115 24 328998.790000 3463432.000000 2.879793 4.520000
1712890358141 1712890358162 21 328998.520000 3463431.990000 2.960951 4.520000
1712890358191 1712890358214 23 328998.340000 3463431.980000 2.960951 4.520000
1712890358241 1712890358265 24 328998.120000 3463431.970000 2.960951 4.480000
1712890358291 1712890358315 24 328997.810000 3463431.950000 2.960951 4.460000
1712890358341 1712890358365 24 328997.670000 3463431.930000 3.039055 4.460000
1712890358392 1712890358417 25 328997.410000 3463431.900000 3.039055 4.460000
1712890358442 1712890358464 22 328997.150000 3463431.860000 3.039055 4.440000
1712890358492 1712890358514 22 328997.010000 3463431.840000 3.039055 4.440000
1712890358542 1712890358566 24 328996.670000 3463431.780000 3.111922 4.440000
1712890358592 1712890358616 24 328996.450000 3463431.720000 3.111922 4.420000
1712890358642 1712890358665 23 328996.240000 3463431.680000 3.111922 4.420000
1712890358692 1712890358715 23 328996.190000 3463431.670000 3.111922 4.400000
1712890358743 1712890358766 23 328995.900000 3463431.590000 -3.095778 4.400000
1712890358793 1712890358815 22 328995.560000 3463431.490000 -3.095778 4.380000
1712890358843 1712890358866 23 328995.350000 3463431.430000 -3.095778 4.360000
1712890358893 1712890358917 24 328995.150000 3463431.370000 -3.095778 4.360000
1712890358943 1712890358966 23 328995.030000 3463431.330000 -3.022692 4.360000
1712890358993 1712890359017 24 328994.740000 3463431.220000 -3.022692 4.360000
1712890359043 1712890359067 24 328994.490000 3463431.120000 -3.022692 4.360000
1712890359093 1712890359115 22 328994.410000 3463431.090000 -3.022692 4.360000
1712890359144 1712890359169 25 328994.340000 3463431.060000 -3.022692 4.340000
1712890359194 1712890359218 24 328994.010000 3463430.920000 -2.954188 4.340000
1712890359244 1712890359268 24 328993.780000 3463430.810000 -2.954188 4.320000
1712890359294 1712890359320 26 328993.590000 3463430.720000 -2.954188 4.320000
1712890359344 1712890359367 23 328993.400000 3463430.620000 -2.884375 4.320000
1712890359394 1712890359418 24 328993.190000 3463430.520000 -2.884375 4.320000
1712890359444 1712890359468 24 328993.160000 3463430.500000 -2.884375 4.320000
1712890359495 1712890359517 22 328992.780000 3463430.290000 -2.884375 4.320000
1712890359545 1712890359564 19 328992.590000 3463430.180000 -2.814343 4.320000
1712890359595 1712890359619 24 328992.470000 3463430.110000 -2.814343 4.340000
1712890359645 1712890359667 22 328992.250000 3463429.970000 -2.814343 4.340000
1712890359695 1712890359719 24 328992.070000 3463429.860000 -2.814343 4.360000
1712890359745 1712890359764 19 328991.810000 3463429.690000 -2.750639 4.360000
1712890359795 1712890359818 23 328991.640000 3463429.560000 -2.750639 4.360000
1712890359846 1712890359868 22 328991.450000 3463429.430000 -2.750639 4.360000
1712890359896 1712890359918 22 328991.320000 3463429.340000 -2.750639 4.360000
1712890359946 1712890359961 15 328991.130000 3463429.200000 -2.676681 4.360000
1712890359996 1712890360019 23 328990.930000 3463429.040000 -2.676681 4.360000
1712890360046 1712890360069 23 328990.830000 3463428.950000 -2.676681 4.380000
1712890360096 1712890360119 23 328990.690000 3463428.850000 -2.676681 4.380000
1712890360146 1712890360171 25 328990.520000 3463428.720000 -2.619303 4.380000
1712890360197 1712890360220 23 328990.340000 3463428.570000 -2.619303 4.380000
1712890360247 1712890360270 23 328990.100000 3463428.380000 -2.619303 4.380000
1712890360297 1712890360322 25 328989.940000 3463428.240000 -2.619303 4.400000
1712890360347 1712890360371 24 328989.800000 3463428.120000 -2.571306 4.420000
1712890360397 1712890360422 25 328989.590000 3463427.940000 -2.571306 4.460000
1712890360447 1712890360472 25 328989.390000 3463427.770000 -2.571306 4.460000
1712890360498 1712890360522 24 328989.260000 3463427.650000 -2.571306 4.480000
1712890360548 1712890360570 22 328989.090000 3463427.500000 -2.526364 4.480000
1712890360598 1712890360620 22 328988.890000 3463427.320000 -2.526364 4.480000
1712890360648 1712890360671 23 328988.720000 3463427.170000 -2.526364 4.480000
1712890360698 1712890360721 23 328988.530000 3463426.970000 -2.476186 4.480000
1712890360748 1712890360772 24 328988.360000 3463426.820000 -2.476186 4.500000
1712890360798 1712890360821 23 328988.270000 3463426.720000 -2.476186 4.520000
1712890360849 1712890360864 15 328988.130000 3463426.600000 -2.476186 4.540000
1712890360899 1712890360922 23 328987.980000 3463426.440000 -2.476186 4.540000
1712890360949 1712890360972 23 328987.740000 3463426.210000 -2.442588 4.540000
1712890360999 1712890361022 23 328987.690000 3463426.150000 -2.442588 4.540000
1712890361049 1712890361073 24 328987.460000 3463425.920000 -2.442588 4.540000
1712890361099 1712890361122 23 328987.270000 3463425.720000 -2.442588 4.540000
1712890361149 1712890361172 23 328987.080000 3463425.510000 -2.406155 4.540000
1712890361200 1712890361221 21 328986.930000 3463425.350000 -2.406155 4.540000
1712890361250 1712890361270 20 328986.800000 3463425.210000 -2.406155 4.580000
1712890361300 1712890361324 24 328986.580000 3463424.980000 -2.372775 4.580000
1712890361350 1712890361374 24 328986.520000 3463424.900000 -2.372775 4.600000
1712890361400 1712890361424 24 328986.280000 3463424.630000 -2.372775 4.600000
1712890361450 1712890361474 24 328986.120000 3463424.450000 -2.372775 4.600000
1712890361501 1712890361524 23 328986.040000 3463424.340000 -2.349431 4.600000
1712890361551 1712890361574 23 328985.880000 3463424.170000 -2.349431 4.620000
1712890361601 1712890361626 25 328985.730000 3463423.990000 -2.349431 4.640000
1712890361651 1712890361676 25 328985.730000 3463423.990000 -2.349431 4.640000
1712890361701 1712890361726 25 328985.570000 3463423.820000 -2.349431 4.640000
1712890361751 1712890361774 23 328985.430000 3463423.640000 -2.327178 4.640000
1712890361802 1712890361824 22 328985.240000 3463423.420000 -2.327178 4.640000
1712890361852 1712890361875 23 328985.090000 3463423.250000 -2.327178 4.660000
1712890361902 1712890361923 21 328984.890000 3463423.030000 -2.327178 4.680000
1712890361952 1712890361975 23 328984.810000 3463422.930000 -2.315397 4.680000
