pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s)
1712890629678 1712890629703 25 328900.570000 3463347.140000 -2.559089 6.660000
1712890629728 1712890629752 24 328900.150000 3463346.930000 -2.584833 6.640000
1712890629778 1712890629802 24 328899.860000 3463346.770000 -2.584833 6.640000
1712890629829 1712890629852 23 328899.560000 3463346.620000 -2.584833 6.620000
1712890629879 1712890629905 26 328899.190000 3463346.450000 -2.584833 6.620000
1712890629929 1712890629953 24 328898.900000 3463346.310000 -2.624321 6.640000
1712890629979 1712890630003 24 328898.590000 3463346.160000 -2.624321 6.640000
1712890630029 1712890630054 25 328898.290000 3463346.020000 -2.624321 6.640000
1712890630079 1712890630103 24 328897.980000 3463345.900000 -2.624321 6.640000
1712890630129 1712890630152 23 328897.800000 3463345.810000 -2.624321 6.640000
1712890630180 1712890630203 23 328897.500000 3463345.680000 -2.656827 6.620000
1712890630230 1712890630253 23 328897.120000 3463345.520000 -2.656827 6.620000
1712890630280 1712890630303 23 328896.810000 3463345.390000 -2.656827 6.640000
1712890630330 1712890630354 24 328896.510000 3463345.270000 -2.693261 6.640000
1712890630380 1712890630403 23 328896.330000 3463345.190000 -2.693261 6.640000
1712890630430 1712890630454 24 328895.880000 3463345.020000 -2.693261 6.640000
1712890630480 1712890630503 23 328895.510000 3463344.870000 -2.693261 6.640000
1712890630531 1712890630554 23 328895.260000 3463344.780000 -2.709405 6.640000
1712890630581 1712890630604 23 328895.010000 3463344.690000 -2.709405 6.640000
1712890630631 1712890630654 23 328894.640000 3463344.550000 -2.709405 6.660000
1712890630681 1712890630703 22 328894.200000 3463344.390000 -2.709405 6.660000
1712890630731 1712890630754 23 328894.070000 3463344.350000 -2.709405 6.660000
1712890630781 1712890630805 24 328894.070000 3463344.350000 -2.709405 6.660000
1712890630831 1712890630854 23 328893.380000 3463344.110000 -2.737549 6.640000
1712890630882 1712890630905 23 328893.060000 3463344.000000 -2.737549 6.640000
1712890630932 1712890630957 25 328892.740000 3463343.910000 -2.772456 6.640000
1712890630982 1712890631005 23 328892.480000 3463343.810000 -2.772456 6.640000
1712890631032 1712890631056 24 328892.160000 3463343.720000 -2.772456 6.620000
1712890631082 1712890631106 24 328891.720000 3463343.580000 -2.772456 6.620000
1712890631132 1712890631154 22 328891.530000 3463343.520000 -2.772456 6.620000
1712890631182 1712890631204 22 328891.080000 3463343.390000 -2.787945 6.620000
1712890631233 1712890631250 17 328890.700000 3463343.280000 -2.787945 6.620000
1712890631283 1712890631302 19 328890.500000 3463343.220000 -2.787945 6.640000
1712890631333 1712890631354 21 328890.060000 3463343.090000 -2.813253 6.600000
1712890631383 1712890631409 26 328889.740000 3463342.990000 -2.813253 6.600000
1712890631433 1712890631455 22 328889.420000 3463342.910000 -2.813253 6.600000
1712890631483 1712890631511 28 328889.230000 3463342.850000 -2.813253 6.580000
1712890631533 1712890631550 17 328888.920000 3463342.760000 -2.813253 6.580000
1712890631583 1712890631604 21 328888.530000 3463342.650000 -2.827870 6.560000
1712890631634 1712890631656 22 328888.220000 3463342.560000 -2.827870 6.540000
1712890631684 1712890631707 23 328887.970000 3463342.490000 -2.827870 6.520000
1712890631734 1712890631757 23 328887.600000 3463342.370000 -2.831360 6.520000
1712890631784 1712890631808 24 328887.340000 3463342.300000 -2.831360 6.520000
1712890631834 1712890631857 23 328887.090000 3463342.230000 -2.831360 6.520000
1712890631884 1712890631907 23 328886.590000 3463342.080000 -2.831360 6.480000
1712890631935 1712890631959 24 328886.340000 3463342.010000 -2.838778 6.460000
1712890631985 1712890632003 18 328885.970000 3463341.890000 -2.838778 6.420000
1712890632035 1712890632066 31 328885.610000 3463341.770000 -2.838778 6.400000
1712890632085 1712890632103 18 328885.300000 3463341.680000 -2.838778 6.360000
1712890632135 1712890632159 24 328884.990000 3463341.580000 -2.833760 6.340000
1712890632185 1712890632210 25 328884.700000 3463341.480000 -2.833760 6.340000
1712890632235 1712890632259 24 328884.570000 3463341.450000 -2.833760 6.320000
1712890632286 1712890632309 23 328884.220000 3463341.320000 -2.833760 6.260000
1712890632336 1712890632359 23 328883.920000 3463341.210000 -2.820670 6.260000
1712890632386 1712890632410 24 328883.570000 3463341.090000 -2.820670 6.200000
1712890632436 1712890632460 24 328883.280000 3463340.980000 -2.820670 6.200000
1712890632486 1712890632511 25 328882.990000 3463340.860000 -2.820670 6.180000
1712890632536 1712890632560 24 328882.700000 3463340.750000 -2.803435 6.140000
1712890632587 1712890632611 24 328882.370000 3463340.610000 -2.803435 6.100000
1712890632637 1712890632660 23 328882.090000 3463340.490000 -2.803435 6.080000
1712890632687 1712890632710 23 328881.810000 3463340.360000 -2.803435 6.040000
1712890632737 1712890632761 24 328881.530000 3463340.230000 -2.771147 6.000000
1712890632787 1712890632811 24 328881.210000 3463340.080000 -2.771147 6.000000
1712890632837 1712890632861 24 328880.940000 3463339.940000 -2.771147 5.960000
1712890632887 1712890632910 23 328880.680000 3463339.800000 -2.771147 5.920000
1712890632938 1712890632960 22 328880.470000 3463339.690000 -2.737767 5.920000
1712890632988 1712890633011 23 328880.160000 3463339.520000 -2.737767 5.900000
1712890633038 1712890633060 22 328880.010000 3463339.440000 -2.737767 5.860000
1712890633088 1712890633110 22 328879.910000 3463339.370000 -2.737767 5.840000
1712890633138 1712890633161 23 328879.550000 3463339.160000 -2.694134 5.820000
1712890633188 1712890633212 24 328879.310000 3463339.000000 -2.694134 5.800000
1712890633238 1712890633263 25 328878.980000 3463338.780000 -2.694134 5.740000
1712890633289 1712890633312 23 328878.750000 3463338.610000 -2.694134 5.740000
1712890633339 1712890633356 17 328878.510000 3463338.440000 -2.633047 5.700000
1712890633389 1712890633409 20 328878.290000 3463338.280000 -2.633047 5.680000
1712890633439 1712890633463 24 328878.110000 3463338.140000 -2.633047 5.640000
1712890633489 1712890633510 21 328877.850000 3463337.920000 -2.633047 5.620000
1712890633539 1712890633564 25 328877.600000 3463337.700000 -2.573052 5.560000
1712890633589 1712890633613 24 328877.390000 3463337.520000 -2.573052 5.560000
1712890633640 1712890633658 18 328877.230000 3463337.360000 -2.573052 5.520000
1712890633690 1712890633713 23 328877.040000 3463337.170000 -2.573052 5.500000
1712890633740 1712890633763 23 328876.840000 3463336.970000 -2.508256 5.480000
1712890633790 1712890633813 23 328876.690000 3463336.820000 -2.508256 5.440000
1712890633840 1712890633864 24 328876.400000 3463336.490000 -2.508256 5.420000
1712890633890 1712890633914 24 328876.260000 3463336.330000 -2.508256 5.400000
1712890633940 1712890633963 23 328876.090000 3463336.120000 -2.431680 5.380000
1712890633991 1712890634014 23 328875.920000 3463335.910000 -2.431680 5.340000
1712890634041 1712890634064 23 328875.740000 3463335.650000 -2.431680 5.320000
1712890634091 1712890634113 22 328875.650000 3463335.530000 -2.431680 5.320000
1712890634141 1712890634164 23 328875.500000 3463335.310000 -2.356194 5.280000
1712890634191 1712890634215 24 328875.350000 3463335.080000 -2.356194 5.240000
1712890634241 1712890634264 23 328875.220000 3463334.860000 -2.356194 5.240000
1712890634292 1712890634315 23 328875.110000 3463334.680000 -2.356194 5.220000
1712890634342 1712890634364 22 328874.930000 3463334.350000 -2.273510 5.200000
1712890634392 1712890634415 23 328874.820000 3463334.130000 -2.273510 5.160000
1712890634442 1712890634465 23 328874.750000 3463333.990000 -2.273510 5.140000
1712890634492 1712890634516 24 328874.600000 3463333.670000 -2.273510 5.140000
1712890634543 1712890634562 19 328874.510000 3463333.480000 -2.196061 5.100000
1712890634593 1712890634616 23 328874.390000 3463333.200000 -2.196061 5.060000
1712890634643 1712890634664 21 328874.270000 3463332.920000 -2.196061 5.060000
1712890634693 1712890634718 25 328874.220000 3463332.780000 -2.196061 5.040000
1712890634743 1712890634768 25 328874.130000 3463332.550000 -2.123629 5.000000
1712890634793 1712890634818 25 328874.010000 3463332.220000 -2.123629 4.980000
1712890634843 1712890634868 25 328873.940000 3463331.980000 -2.123629 4.960000
1712890634894 1712890634924 30 328873.870000 3463331.750000 -2.049235 4.940000
1712890634944 1712890634961 17 328873.780000 3463331.470000 -2.049235 4.920000
1712890634994 1712890635018 24 328873.750000 3463331.320000 -2.049235 4.880000
1712890635044 1712890635068 24 328873.690000 3463331.080000 -2.049235 4.880000
1712890635094 1712890635119 25 328873.630000 3463330.800000 -2.049235 4.880000
1712890635144 1712890635168 24 328873.570000 3463330.520000 -1.967859 4.860000
1712890635194 1712890635218 24 328873.540000 3463330.370000 -1.967859 4.840000
1712890635245 1712890635267 22 328873.500000 3463330.130000 -1.967859 4.800000
1712890635295 1712890635313 18 328873.460000 3463329.900000 -1.967859 4.800000
1712890635345 1712890635368 23 328873.450000 3463329.750000 -1.894773 4.800000
1712890635395 1712890635417 22 328873.400000 3463329.360000 -1.894773 4.780000
1712890635445 1712890635469 24 328873.380000 3463329.130000 -1.894773 4.780000
1712890635495 1712890635524 29 328873.380000 3463328.940000 -1.894773 4.760000
1712890635546 1712890635562 16 328873.360000 3463328.660000 -1.822342 4.740000
1712890635596 1712890635620 24 328873.350000 3463328.470000 -1.822342 4.740000
1712890635646 1712890635670 24 328873.360000 3463328.180000 -1.822342 4.720000
1712890635696 1712890635721 25 328873.360000 3463327.950000 -1.743584 4.700000
1712890635746 1712890635763 17 328873.370000 3463327.660000 -1.743584 4.700000
1712890635797 1712890635821 24 328873.370000 3463327.660000 -1.743584 4.700000
1712890635847 1712890635871 24 328873.370000 3463327.660000 -1.743584 4.700000
1712890635897 1712890635920 23 328873.410000 3463327.190000 -1.743584 4.700000
1712890635947 1712890635971 24 328873.420000 3463327.010000 -1.667444 4.700000
1712890635997 1712890636021 24 328873.460000 3463326.680000 -1.667444 4.700000
1712890636047 1712890636071 24 328873.490000 3463326.450000 -1.667444 4.680000
1712890636098 1712890636121 23 328873.530000 3463326.210000 -1.667444 4.680000
1712890636148 1712890636171 23 328873.580000 3463325.990000 -1.591958 4.680000
1712890636198 1712890636221 23 328873.600000 3463325.850000 -1.591958 4.680000
1712890636248 1712890636273 25 328873.640000 3463325.660000 -1.591958 4.680000
1712890636298 1712890636324 26 328873.700000 3463325.390000 -1.591958 4.680000
1712890636348 1712890636372 24 328873.760000 3463325.160000 -1.515382 4.680000
1712890636398 1712890636422 24 328873.840000 3463324.890000 -1.515382 4.680000
1712890636449 1712890636471 22 328873.900000 3463324.660000 -1.515382 4.680000
1712890636499 1712890636519 20 328873.980000 3463324.440000 -1.515382 4.680000
1712890636549 1712890636566 17 328874.070000 3463324.180000 -1.442515 4.680000
1712890636599 1712890636618 19 328874.150000 3463323.940000 -1.442515 4.680000
1712890636649 1712890636672 23 328874.220000 3463323.770000 -1.442515 4.700000
1712890636699 1712890636723 24 328874.330000 3463323.510000 -1.442515 4.700000
1712890636749 1712890636774 25 328874.420000 3463323.290000 -1.362448 4.700000
1712890636800 1712890636824 24 328874.520000 3463323.070000 -1.362448 4.720000
1712890636850 1712890636873 23 328874.640000 3463322.810000 -1.362448 4.720000
1712890636900 1712890636923 23 328874.750000 3463322.610000 -1.362448 4.720000
1712890636950 1712890636974 24 328874.860000 3463322.400000 -1.288271 4.740000
1712890637000 1712890637025 25 328874.910000 3463322.310000 -1.288271 4.740000
1712890637050 1712890637075 25 328875.060000 3463322.060000 -1.288271 4.780000
1712890637100 1712890637124 24 328875.180000 3463321.860000 -1.288271 4.800000
1712890637150 1712890637175 25 328875.280000 3463321.690000 -1.288271 4.820000
1712890637201 1712890637225 24 328875.440000 3463321.450000 -1.206677 4.840000
1712890637251 1712890637275 24 328875.600000 3463321.210000 -1.206677 4.840000
1712890637301 1712890637320 19 328875.750000 3463321.010000 -1.206677 4.840000
1712890637351 1712890637374 23 328875.870000 3463320.850000 -1.128355 4.860000
1712890637401 1712890637419 18 328876.070000 3463320.580000 -1.128355 4.880000
1712890637451 1712890637476 25 328876.230000 3463320.390000 -1.128355 4.900000
1712890637502 1712890637523 21 328876.390000 3463320.210000 -1.128355 4.920000
1712890637552 1712890637575 23 328876.560000 3463320.020000 -1.053088 4.920000
1712890637602 1712890637625 23 328876.620000 3463319.950000 -1.053088 4.940000
1712890637652 1712890637675 23 328876.830000 3463319.740000 -1.053088 4.940000
1712890637702 1712890637726 24 328877.010000 3463319.560000 -1.053088 4.960000
1712890637752 1712890637783 31 328877.040000 3463319.530000 -1.053088 4.980000
1712890637802 1712890637821 19 328877.410000 3463319.190000 -0.968440 4.980000
1712890637853 1712890637875 22 328877.600000 3463319.020000 -0.968440 4.980000
1712890637903 1712890637926 23 328877.750000 3463318.880000 -0.968440 5.000000
1712890637953 1712890637976 23 328877.940000 3463318.720000 -0.885755 5.040000
1712890638003 1712890638028 25 328878.220000 3463318.500000 -0.885755 5.060000
1712890638053 1712890638077 24 328878.340000 3463318.410000 -0.885755 5.060000
1712890638103 1712890638128 25 328878.620000 3463318.200000 -0.885755 5.060000
1712890638153 1712890638179 26 328878.830000 3463318.050000 -0.811142 5.060000
1712890638204 1712890638227 23 328878.950000 3463317.960000 -0.811142 5.080000
1712890638254 1712890638271 17 328879.300000 3463317.740000 -0.811142 5.120000
1712890638304 1712890638324 20 328879.300000 3463317.740000 -0.811142 5.140000
1712890638354 1712890638373 19 328879.720000 3463317.450000 -0.733911 5.140000
1712890638404 1712890638428 24 328879.950000 3463317.320000 -0.733911 5.140000
1712890638454 1712890638475 21 328880.080000 3463317.240000 -0.733911 5.140000
1712890638505 1712890638523 18 328880.310000 3463317.110000 -0.733911 5.160000
1712890638555 1712890638572 17 328880.530000 3463316.970000 -0.667807 5.160000
1712890638605 1712890638629 24 328880.800000 3463316.810000 -0.667807 5.180000
1712890638655 1712890638678 23 328881.030000 3463316.690000 -0.667807 5.200000
1712890638705 1712890638724 19 328881.210000 3463316.600000 -0.667807 5.220000
1712890638755 1712890638779 24 328881.500000 3463316.450000 -0.611520 5.220000
1712890638805 1712890638829 24 328881.730000 3463316.310000 -0.611520 5.260000
1712890638856 1712890638878 22 328881.770000 3463316.290000 -0.611520 5.280000
1712890638906 1712890638926 20 328881.770000 3463316.290000 -0.611520 5.300000
1712890638956 1712890638975 19 328882.490000 3463315.920000 -0.564614 5.320000
1712890639006 1712890639025 19 328882.680000 3463315.830000 -0.564614 5.340000
1712890639056 1712890639082 26 328882.820000 3463315.750000 -0.564614 5.380000
1712890639106 1712890639131 25 328883.020000 3463315.660000 -0.564614 5.400000
1712890639157 1712890639180 23 328883.360000 3463315.500000 -0.525999 5.400000
1712890639207 1712890639230 23 328883.650000 3463315.350000 -0.525999 5.440000
1712890639257 1712890639280 23 328883.850000 3463315.260000 -0.525999 5.460000
1712890639307 1712890639331 24 328884.090000 3463315.140000 -0.525999 5.500000
1712890639357 1712890639380 23 328884.350000 3463315.030000 -0.492619 5.500000
1712890639407 1712890639432 25 328884.500000 3463314.950000 -0.492619 5.520000
1712890639457 1712890639481 24 328884.950000 3463314.740000 -0.492619 5.520000
1712890639508 1712890639532 24 328885.200000 3463314.620000 -0.492619 5.540000
1712890639558 1712890639589 31 328885.450000 3463314.500000 -0.469275 5.540000
1712890639608 1712890639627 19 328885.750000 3463314.350000 -0.469275 5.560000
1712890639658 1712890639681 23 328885.900000 3463314.280000 -0.469275 5.560000
1712890639708 1712890639733 25 328886.110000 3463314.190000 -0.469275 5.560000
1712890639758 1712890639782 24 328886.410000 3463314.040000 -0.458585 5.580000
1712890639808 1712890639830 22 328886.710000 3463313.890000 -0.458585 5.580000
1712890639859 1712890639879 20 328886.760000 3463313.870000 -0.458585 5.600000
1712890639909 1712890639928 19 328887.170000 3463313.670000 -0.458585 5.620000
1712890639959 1712890639982 23 328887.520000 3463313.500000 -0.445277 5.620000
1712890640009 1712890640032 23 328887.730000 3463313.400000 -0.445277 5.620000
1712890640059 1712890640083 24 328887.990000 3463313.270000 -0.445277 5.640000
1712890640109 1712890640133 24 328888.290000 3463313.120000 -0.445277 5.660000
1712890640159 1712890640182 23 328888.440000 3463313.040000 -0.447022 5.660000
1712890640210 1712890640232 22 328888.600000 3463312.960000 -0.447022 5.660000
1712890640260 1712890640283 23 328889.010000 3463312.770000 -0.447022 5.700000
1712890640310 1712890640333 23 328889.270000 3463312.630000 -0.447022 5.720000
1712890640360 1712890640383 23 328889.530000 3463312.500000 -0.446150 5.740000
1712890640410 1712890640433 23 328889.780000 3463312.370000 -0.446150 5.740000
1712890640460 1712890640485 25 328890.050000 3463312.240000 -0.446150 5.820000
1712890640510 1712890640535 25 328890.250000 3463312.120000 -0.446150 5.820000
1712890640560 1712890640584 24 328890.610000 3463311.940000 -0.447022 5.820000
1712890640611 1712890640635 24 328890.880000 3463311.800000 -0.447022 5.840000
1712890640661 1712890640679 18 328891.130000 3463311.670000 -0.447022 5.860000
1712890640711 1712890640734 23 328891.400000 3463311.530000 -0.463603 5.900000
1712890640761 1712890640784 23 328891.600000 3463311.400000 -0.463603 5.900000
1712890640811 1712890640836 25 328891.860000 3463311.270000 -0.463603 5.920000
1712890640861 1712890640885 24 328892.120000 3463311.120000 -0.463603 5.920000
1712890640911 1712890640936 25 328892.380000 3463310.970000 -0.463603 5.920000
1712890640962 1712890640986 24 328892.680000 3463310.780000 -0.479093 5.920000
1712890641012 1712890641036 24 328892.930000 3463310.620000 -0.479093 5.940000
1712890641062 1712890641086 24 328893.140000 3463310.490000 -0.479093 5.940000
1712890641112 1712890641136 24 328893.490000 3463310.250000 -0.500037 5.960000
1712890641162 1712890641186 24 328893.690000 3463310.120000 -0.500037 5.960000
1712890641212 1712890641235 23 328893.980000 3463309.910000 -0.500037 5.960000
1712890641262 1712890641291 29 328894.220000 3463309.730000 -0.500037 5.980000
1712890641313 1712890641331 18 328894.330000 3463309.660000 -0.500037 6.000000
1712890641363 1712890641387 24 328894.560000 3463309.480000 -0.539089 6.000000
1712890641413 1712890641430 17 328894.910000 3463309.220000 -0.539089 6.020000
1712890641463 1712890641479 16 328895.150000 3463309.040000 -0.539089 6.060000
1712890641513 1712890641534 21 328895.390000 3463308.850000 -0.539089 6.020000
1712890641563 1712890641591 28 328895.660000 3463308.620000 -0.572468 6.040000
1712890641614 1712890641635 21 328895.900000 3463308.420000 -0.572468 6.040000
1712890641664 1712890641691 27 328896.090000 3463308.260000 -0.572468 6.060000
1712890641714 1712890641730 16 328896.360000 3463308.010000 -0.615883 6.080000
1712890641764 1712890641795 31 328896.630000 3463307.760000 -0.615883 6.100000
1712890641814 1712890641833 19 328896.810000 3463307.590000 -0.615883 6.120000
1712890641864 1712890641888 24 328897.030000 3463307.380000 -0.615883 6.120000
1712890641915 1712890641942 27 328897.300000 3463307.120000 -0.652535 6.140000
1712890641965 1712890641989 24 328897.430000 3463306.980000 -0.652535 6.180000
1712890642015 1712890642046 31 328897.430000 3463306.980000 -0.652535 6.180000
1712890642065 1712890642085 20 328897.900000 3463306.500000 -0.652535 6.200000
1712890642115 1712890642141 26 328898.070000 3463306.310000 -0.652535 6.200000
1712890642165 1712890642189 24 328898.320000 3463306.040000 -0.709695 6.200000
1712890642215 1712890642246 31 328898.410000 3463305.940000 -0.709695 6.220000
1712890642266 1712890642289 23 328898.750000 3463305.570000 -0.709695 6.240000
1712890642316 1712890642348 32 328898.990000 3463305.280000 -0.743510 6.260000
1712890642366 1712890642398 32 328899.190000 3463305.040000 -0.743510 6.260000
1712890642416 1712890642443 27 328899.440000 3463304.750000 -0.743510 6.260000
1712890642466 1712890642482 16 328899.470000 3463304.700000 -0.743510 6.260000
1712890642516 1712890642546 30 328899.710000 3463304.400000 -0.796088 6.260000
1712890642566 1712890642582 16 328899.910000 3463304.150000 -0.796088 6.280000
1712890642617 1712890642640 23 328900.060000 3463303.950000 -0.796088 6.300000
1712890642667 1712890642690 23 328900.340000 3463303.600000 -0.796088 6.300000
1712890642717 1712890642739 22 328900.530000 3463303.340000 -0.826850 6.320000
1712890642767 1712890642785 18 328900.760000 3463303.040000 -0.826850 6.320000
1712890642817 1712890642835 18 328900.910000 3463302.840000 -0.826850 6.340000
1712890642867 1712890642885 18 328901.180000 3463302.480000 -0.826850 6.340000
1712890642917 1712890642937 20 328901.180000 3463302.480000 -0.826850 6.340000
1712890642968 1712890642993 25 328901.560000 3463301.960000 -0.863283 6.340000
1712890643018 1712890643043 25 328901.670000 3463301.800000 -0.863283 6.340000
1712890643068 1712890643094 26 328901.860000 3463301.550000 -0.863283 6.340000
1712890643118 1712890643139 21 328902.050000 3463301.290000 -0.886409 6.340000
1712890643168 1712890643184 16 328902.270000 3463300.970000 -0.886409 6.340000
1712890643218 1712890643239 21 328902.470000 3463300.720000 -0.886409 6.340000
1712890643268 1712890643293 25 328902.620000 3463300.510000 -0.886409 6.340000
1712890643319 1712890643339 20 328902.840000 3463300.200000 -0.896008 6.340000
1712890643369 1712890643393 24 328903.020000 3463299.940000 -0.896008 6.340000
1712890643419 1712890643443 24 328903.220000 3463299.680000 -0.896008 6.340000
1712890643469 1712890643493 24 328903.330000 3463299.540000 -0.896008 6.340000
1712890643519 1712890643542 23 328903.570000 3463299.220000 -0.905608 6.340000
1712890643569 1712890643600 31 328903.750000 3463298.960000 -0.905608 6.340000
1712890643619 1712890643642 23 328903.980000 3463298.660000 -0.905608 6.340000
1712890643670 1712890643688 18 328904.160000 3463298.410000 -0.905608 6.320000
1712890643720 1712890643739 19 328904.240000 3463298.300000 -0.905608 6.320000
1712890643770 1712890643793 23 328904.580000 3463297.850000 -0.909753 6.280000
1712890643820 1712890643837 17 328904.770000 3463297.610000 -0.909753 6.280000
1712890643870 1712890643889 19 328904.950000 3463297.350000 -0.909753 6.260000
1712890643920 1712890643937 17 328905.140000 3463297.100000 -0.907789 6.240000
1712890643970 1712890643987 17 328905.360000 3463296.800000 -0.907789 6.220000
1712890644021 1712890644037 16 328905.500000 3463296.600000 -0.907789 6.180000
1712890644071 1712890644099 28 328905.730000 3463296.300000 -0.907789 6.160000
1712890644121 1712890644137 16 328905.840000 3463296.160000 -0.907135 6.120000
1712890644171 1712890644189 18 328906.030000 3463295.910000 -0.907135 6.100000
1712890644221 1712890644241 20 328906.240000 3463295.620000 -0.907135 6.100000
1712890644271 1712890644289 18 328906.310000 3463295.520000 -0.907135 6.060000
1712890644322 1712890644345 23 328906.570000 3463295.180000 -0.913025 6.020000
1712890644372 1712890644395 23 328906.790000 3463294.890000 -0.913025 6.000000
1712890644422 1712890644441 19 328907.000000 3463294.610000 -0.913025 5.960000
1712890644472 1712890644492 20 328907.180000 3463294.370000 -0.913025 5.920000
1712890644522 1712890644540 18 328907.370000 3463294.140000 -0.911062 5.920000
1712890644572 1712890644589 17 328907.400000 3463294.090000 -0.911062 5.880000
1712890644622 1712890644640 18 328907.580000 3463293.860000 -0.911062 5.840000
1712890644672 1712890644692 20 328907.580000 3463293.860000 -0.911062 5.800000
1712890644723 1712890644739 16 328908.050000 3463293.260000 -0.909971 5.780000
1712890644773 1712890644794 21 328908.230000 3463293.040000 -0.909971 5.740000
1712890644823 1712890644848 25 328908.400000 3463292.810000 -0.909971 5.720000
1712890644873 1712890644889 16 328908.480000 3463292.720000 -0.909971 5.680000
1712890644923 1712890644940 17 328908.720000 3463292.410000 -0.895572 5.660000
1712890644974 1712890644995 21 328908.720000 3463292.410000 -0.895572 5.660000
1712890645024 1712890645045 21 328908.960000 3463292.090000 -0.895572 5.660000
1712890645074 1712890645092 18 328909.140000 3463291.870000 -0.895572 5.620000
1712890645124 1712890645149 25 328909.280000 3463291.690000 -0.895572 5.580000
1712890645174 1712890645196 22 328909.520000 3463291.370000 -0.892300 5.560000
1712890645224 1712890645246 22 328909.690000 3463291.160000 -0.892300 5.540000
1712890645275 1712890645296 21 328909.790000 3463291.030000 -0.892300 5.520000
1712890645325 1712890645345 20 328909.960000 3463290.810000 -0.892300 5.500000
1712890645375 1712890645393 18 328910.140000 3463290.600000 -0.888809 5.500000
1712890645425 1712890645443 18 328910.300000 3463290.370000 -0.888809 5.460000
1712890645475 1712890645495 20 328910.440000 3463290.210000 -0.888809 5.440000
1712890645525 1712890645545 20 328910.670000 3463289.900000 -0.888809 5.400000
1712890645576 1712890645593 17 328910.830000 3463289.690000 -0.891427 5.380000
1712890645626 1712890645643 17 328910.960000 3463289.520000 -0.891427 5.340000
1712890645676 1712890645696 20 328911.120000 3463289.310000 -0.891427 5.320000
1712890645726 1712890645750 24 328911.310000 3463289.050000 -0.891427 5.320000
1712890645776 1712890645806 30 328911.470000 3463288.840000 -0.889027 5.260000
1712890645826 1712890645845 19 328911.630000 3463288.620000 -0.889027 5.240000
1712890645876 1712890645907 31 328911.760000 3463288.450000 -0.889027 5.220000
1712890645926 1712890645949 23 328911.910000 3463288.240000 -0.889027 5.180000
1712890645977 1712890646000 23 328912.070000 3463288.040000 -0.902772 5.140000
1712890646027 1712890646050 23 328912.240000 3463287.780000 -0.902772 5.140000
1712890646077 1712890646099 22 328912.390000 3463287.570000 -0.902772 5.140000
1712890646127 1712890646158 31 328912.530000 3463287.370000 -0.902772 5.100000
1712890646177 1712890646196 19 328912.680000 3463287.150000 -0.915207 5.080000
1712890646227 1712890646252 25 328912.760000 3463287.020000 -0.915207 5.060000
1712890646277 1712890646301 24 328912.990000 3463286.680000 -0.915207 5.060000
1712890646328 1712890646351 23 328913.100000 3463286.510000 -0.915207 5.000000
1712890646378 1712890646401 23 328913.260000 3463286.260000 -0.937242 4.980000
1712890646428 1712890646451 23 328913.410000 3463286.010000 -0.937242 4.960000
1712890646478 1712890646501 23 328913.540000 3463285.800000 -0.937242 4.960000
1712890646528 1712890646552 24 328913.620000 3463285.660000 -0.937242 4.900000
1712890646578 1712890646602 24 328913.710000 3463285.500000 -0.939423 4.880000
1712890646628 1712890646652 24 328913.850000 3463285.240000 -0.939423 4.860000
1712890646679 1712890646704 25 328913.940000 3463285.070000 -0.939423 4.820000
1712890646729 1712890646753 24 328914.080000 3463284.810000 -0.939423 4.800000
1712890646779 1712890646803 24 328914.210000 3463284.560000 -0.997892 4.740000
1712890646829 1712890646850 21 328914.310000 3463284.340000 -0.997892 4.720000
1712890646879 1712890646905 26 328914.430000 3463284.090000 -0.997892 4.720000
1712890646929 1712890646953 24 328914.510000 3463283.920000 -1.009018 4.700000
1712890646979 1712890647004 25 328914.610000 3463283.700000 -1.009018 4.660000
1712890647030 1712890647053 23 328914.670000 3463283.530000 -1.009018 4.620000
1712890647080 1712890647103 23 328914.740000 3463283.350000 -1.009018 4.620000
1712890647130 1712890647152 22 328914.810000 3463283.180000 -1.009018 4.600000
1712890647180 1712890647203 23 328914.930000 3463282.880000 -1.069014 4.560000
1712890647230 1712890647255 25 328915.020000 3463282.620000 -1.069014 4.520000
1712890647280 1712890647311 31 328915.080000 3463282.410000 -1.069014 4.500000
1712890647330 1712890647350 20 328915.100000 3463282.370000 -1.069014 4.460000
1712890647380 1712890647410 30 328915.210000 3463281.930000 -1.113956 4.460000
1712890647431 1712890647453 22 328915.270000 3463281.720000 -1.113956 4.420000
1712890647481 1712890647504 23 328915.300000 3463281.630000 -1.113956 4.360000
1712890647531 1712890647552 21 328915.370000 3463281.290000 -1.163698 4.360000
1712890647581 1712890647605 24 328915.420000 3463281.080000 -1.163698 4.360000
1712890647631 1712890647656 25 328915.460000 3463280.810000 -1.163698 4.360000
1712890647681 1712890647706 25 328915.480000 3463280.730000 -1.163698 4.300000
1712890647731 1712890647756 25 328915.520000 3463280.480000 -1.223258 4.280000
1712890647781 1712890647804 23 328915.560000 3463280.270000 -1.223258 4.240000
1712890647832 1712890647856 24 328915.580000 3463280.040000 -1.223258 4.220000
1712890647882 1712890647906 24 328915.620000 3463279.800000 -1.223258 4.220000
1712890647932 1712890647956 24 328915.630000 3463279.630000 -1.275181 4.220000
1712890647982 1712890648006 24 328915.650000 3463279.450000 -1.275181 4.220000
1712890648032 1712890648057 25 328915.680000 3463279.240000 -1.275181 4.180000
