pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s)
1711863685536 1711863685560 24 329585.760000 3463346.800000 -0.435896 7.160000
1711863685586 1711863685608 22 329586.090000 3463346.670000 -0.435896 7.140000
1711863685636 1711863685659 23 329586.490000 3463346.500000 -0.435896 7.140000
1711863685687 1711863685710 23 329586.620000 3463346.460000 -0.404480 7.140000
1711863685737 1711863685760 23 329587.030000 3463346.310000 -0.404480 7.140000
1711863685787 1711863685809 22 329587.230000 3463346.230000 -0.404480 7.140000
1711863685837 1711863685859 22 329587.770000 3463346.040000 -0.404480 7.140000
1711863685888 1711863685909 21 329588.110000 3463345.930000 -0.366301 7.140000
1711863685938 1711863685960 22 329588.450000 3463345.820000 -0.366301 7.140000
1711863685988 1711863686010 22 329588.790000 3463345.710000 -0.366301 7.140000
1711863686038 1711863686061 23 329589.060000 3463345.630000 -0.366301 7.140000
1711863686089 1711863686112 23 329589.470000 3463345.510000 -0.328995 7.140000
1711863686139 1711863686158 19 329589.820000 3463345.420000 -0.328995 7.140000
1711863686189 1711863686205 16 329590.240000 3463345.300000 -0.328995 7.140000
1711863686240 1711863686269 29 329590.580000 3463345.220000 -0.328995 7.140000
1711863686290 1711863686306 16 329591.000000 3463345.110000 -0.286452 7.140000
1711863686340 1711863686355 15 329591.280000 3463345.050000 -0.286452 7.140000
1711863686390 1711863686412 22 329591.560000 3463344.990000 -0.286452 7.140000
1711863686441 1711863686464 23 329591.910000 3463344.920000 -0.286452 7.140000
1711863686491 1711863686509 18 329592.330000 3463344.830000 -0.258309 7.140000
1711863686541 1711863686563 22 329592.680000 3463344.760000 -0.258309 7.140000
1711863686591 1711863686613 22 329593.030000 3463344.700000 -0.258309 7.140000
1711863686642 1711863686664 22 329593.380000 3463344.640000 -0.258309 7.120000
1711863686692 1711863686716 24 329593.810000 3463344.580000 -0.207476 7.120000
1711863686742 1711863686767 25 329594.160000 3463344.520000 -0.207476 7.120000
1711863686792 1711863686815 23 329594.440000 3463344.480000 -0.207476 7.120000
1711863686843 1711863686865 22 329594.870000 3463344.430000 -0.171915 7.120000
1711863686893 1711863686915 22 329595.220000 3463344.390000 -0.171915 7.160000
1711863686943 1711863686958 15 329595.510000 3463344.350000 -0.171915 7.160000
1711863686994 1711863687016 22 329595.940000 3463344.310000 -0.171915 7.140000
1711863687044 1711863687066 22 329596.220000 3463344.280000 -0.171915 7.160000
1711863687094 1711863687114 20 329596.580000 3463344.260000 -0.132427 7.160000
1711863687144 1711863687168 24 329596.940000 3463344.240000 -0.132427 7.180000
1711863687195 1711863687216 21 329597.360000 3463344.210000 -0.132427 7.180000
1711863687245 1711863687265 20 329597.650000 3463344.190000 -0.132427 7.180000
1711863687295 1711863687317 22 329598.010000 3463344.180000 -0.090321 7.140000
1711863687345 1711863687368 23 329598.440000 3463344.170000 -0.090321 7.140000
1711863687396 1711863687418 22 329598.870000 3463344.160000 -0.090321 7.140000
1711863687446 1711863687468 22 329599.220000 3463344.170000 -0.053887 7.140000
1711863687496 1711863687519 23 329599.440000 3463344.170000 -0.053887 7.140000
1711863687546 1711863687569 23 329599.800000 3463344.170000 -0.053887 7.140000
1711863687597 1711863687619 22 329600.230000 3463344.190000 -0.053887 7.140000
1711863687647 1711863687669 22 329600.580000 3463344.200000 -0.007418 7.140000
1711863687697 1711863687720 23 329600.870000 3463344.220000 -0.007418 7.140000
1711863687747 1711863687770 23 329601.230000 3463344.250000 -0.007418 7.140000
1711863687798 1711863687821 23 329601.730000 3463344.280000 -0.007418 7.140000
1711863687848 1711863687871 23 329602.080000 3463344.310000 0.032943 7.160000
1711863687898 1711863687919 21 329602.440000 3463344.350000 0.032943 7.160000
1711863687949 1711863687973 24 329602.520000 3463344.360000 0.032943 7.160000
1711863687999 1711863688021 22 329603.010000 3463344.420000 0.032943 7.160000
1711863688049 1711863688071 22 329603.430000 3463344.480000 0.032943 7.160000
1711863688099 1711863688121 22 329603.800000 3463344.530000 0.075704 7.160000
1711863688149 1711863688173 24 329604.010000 3463344.560000 0.075704 7.160000
1711863688200 1711863688223 23 329604.570000 3463344.660000 0.075704 7.160000
1711863688250 1711863688272 22 329604.850000 3463344.710000 0.120210 7.160000
1711863688300 1711863688323 23 329605.280000 3463344.780000 0.120210 7.180000
1711863688350 1711863688374 24 329605.700000 3463344.870000 0.120210 7.180000
1711863688401 1711863688423 22 329606.050000 3463344.940000 0.120210 7.180000
1711863688451 1711863688474 23 329606.180000 3463344.980000 0.120210 7.160000
1711863688501 1711863688518 17 329606.540000 3463345.050000 0.160788 7.160000
1711863688551 1711863688574 23 329606.960000 3463345.150000 0.160788 7.160000
1711863688602 1711863688624 22 329607.160000 3463345.200000 0.160788 7.160000
1711863688652 1711863688675 23 329607.710000 3463345.350000 0.204204 7.180000
1711863688702 1711863688725 23 329608.000000 3463345.420000 0.204204 7.160000
1711863688753 1711863688769 16 329608.410000 3463345.550000 0.204204 7.160000
1711863688803 1711863688825 22 329608.810000 3463345.670000 0.204204 7.160000
1711863688853 1711863688875 22 329609.160000 3463345.780000 0.245873 7.160000
1711863688903 1711863688926 23 329609.440000 3463345.870000 0.245873 7.160000
1711863688954 1711863688977 23 329609.570000 3463345.910000 0.245873 7.160000
1711863689004 1711863689027 23 329609.900000 3463346.020000 0.245873 7.160000
1711863689054 1711863689078 24 329610.440000 3463346.220000 0.288416 7.140000
1711863689105 1711863689129 24 329610.790000 3463346.340000 0.288416 7.140000
1711863689155 1711863689179 24 329611.120000 3463346.470000 0.288416 7.140000
1711863689205 1711863689227 22 329611.450000 3463346.600000 0.288416 7.140000
1711863689255 1711863689277 22 329611.840000 3463346.770000 0.330522 7.140000
1711863689306 1711863689328 22 329612.240000 3463346.930000 0.330522 7.140000
1711863689356 1711863689378 22 329612.570000 3463347.080000 0.330522 7.120000
1711863689406 1711863689428 22 329612.760000 3463347.160000 0.330522 7.120000
1711863689456 1711863689479 23 329612.950000 3463347.260000 0.330522 7.140000
1711863689507 1711863689530 23 329613.410000 3463347.480000 0.371319 7.140000
1711863689557 1711863689580 23 329613.730000 3463347.630000 0.371319 7.140000
1711863689607 1711863689628 21 329613.990000 3463347.750000 0.371319 7.140000
1711863689658 1711863689680 22 329614.430000 3463347.980000 0.413207 7.140000
1711863689708 1711863689731 23 329614.750000 3463348.150000 0.413207 7.140000
1711863689758 1711863689781 23 329615.120000 3463348.360000 0.413207 7.140000
1711863689808 1711863689831 23 329615.430000 3463348.530000 0.413207 7.140000
1711863689859 1711863689881 22 329615.620000 3463348.640000 0.458367 7.120000
1711863689909 1711863689932 23 329615.930000 3463348.820000 0.458367 7.120000
1711863689959 1711863689982 23 329616.240000 3463349.000000 0.458367 7.120000
1711863690010 1711863690032 22 329616.600000 3463349.220000 0.458367 7.120000
1711863690060 1711863690083 23 329616.900000 3463349.410000 0.503527 7.120000
1711863690110 1711863690133 23 329617.140000 3463349.570000 0.503527 7.120000
1711863690160 1711863690184 24 329617.560000 3463349.850000 0.503527 7.120000
1711863690211 1711863690234 23 329617.850000 3463350.040000 0.503527 7.120000
1711863690261 1711863690291 30 329618.030000 3463350.160000 0.543888 7.120000
1711863690311 1711863690328 17 329618.380000 3463350.410000 0.543888 7.120000
1711863690361 1711863690386 25 329618.670000 3463350.620000 0.543888 7.100000
1711863690412 1711863690435 23 329618.890000 3463350.790000 0.543888 7.100000
1711863690462 1711863690484 22 329619.290000 3463351.090000 0.586212 7.100000
1711863690512 1711863690528 16 329619.570000 3463351.310000 0.586212 7.100000
1711863690562 1711863690586 24 329619.790000 3463351.490000 0.586212 7.100000
1711863690613 1711863690628 15 329620.180000 3463351.800000 0.586212 7.080000
1711863690663 1711863690685 22 329620.400000 3463351.990000 0.627882 7.080000
1711863690713 1711863690735 22 329620.670000 3463352.210000 0.627882 7.080000
1711863690763 1711863690787 24 329620.880000 3463352.400000 0.627882 7.080000
1711863690814 1711863690837 23 329621.150000 3463352.630000 0.627882 7.080000
1711863690864 1711863690886 22 329621.460000 3463352.910000 0.671734 7.080000
1711863690914 1711863690936 22 329621.520000 3463352.970000 0.671734 7.080000
1711863690964 1711863690987 23 329621.980000 3463353.400000 0.671734 7.080000
1711863691015 1711863691038 23 329622.290000 3463353.700000 0.671734 7.060000
1711863691065 1711863691087 22 329622.550000 3463353.950000 0.713185 7.060000
1711863691115 1711863691137 22 329622.800000 3463354.200000 0.713185 7.080000
1711863691166 1711863691189 23 329622.890000 3463354.300000 0.713185 7.080000
1711863691216 1711863691236 20 329623.090000 3463354.500000 0.713185 7.080000
1711863691266 1711863691288 22 329623.480000 3463354.920000 0.754200 7.060000
1711863691316 1711863691336 20 329623.620000 3463355.070000 0.754200 7.040000
1711863691366 1711863691390 24 329623.900000 3463355.390000 0.754200 7.040000
1711863691417 1711863691440 23 329624.230000 3463355.760000 0.754200 7.040000
1711863691467 1711863691485 18 329624.460000 3463356.030000 0.795216 7.040000
1711863691517 1711863691535 18 329624.650000 3463356.240000 0.795216 7.040000
1711863691567 1711863691587 20 329624.960000 3463356.620000 0.795216 7.040000
1711863691617 1711863691634 17 329625.170000 3463356.900000 0.835576 7.040000
1711863691668 1711863691683 15 329625.260000 3463357.010000 0.835576 7.040000
1711863691718 1711863691733 15 329625.520000 3463357.350000 0.835576 7.040000
1711863691768 1711863691790 22 329625.660000 3463357.510000 0.835576 7.040000
1711863691818 1711863691840 22 329625.990000 3463357.970000 0.835576 7.040000
1711863691868 1711863691891 23 329626.200000 3463358.260000 0.879428 7.020000
1711863691918 1711863691941 23 329626.200000 3463358.260000 0.879428 7.020000
1711863691968 1711863691992 24 329626.440000 3463358.600000 0.879428 7.040000
1711863692019 1711863692041 22 329626.640000 3463358.880000 0.879428 7.040000
1711863692069 1711863692091 22 329626.840000 3463359.180000 0.879428 7.020000
1711863692119 1711863692141 22 329626.960000 3463359.350000 0.918916 7.020000
1711863692169 1711863692192 23 329627.220000 3463359.760000 0.918916 7.000000
1711863692220 1711863692242 22 329627.340000 3463359.950000 0.918916 7.000000
1711863692270 1711863692292 22 329627.520000 3463360.240000 0.918916 7.000000
1711863692320 1711863692343 23 329627.780000 3463360.660000 0.960804 7.000000
1711863692370 1711863692392 22 329627.950000 3463360.960000 0.960804 6.980000
1711863692421 1711863692443 22 329628.090000 3463361.200000 0.960804 6.980000
1711863692471 1711863692493 22 329628.340000 3463361.630000 1.000510 6.980000
1711863692521 1711863692544 23 329628.470000 3463361.870000 1.000510 6.980000
1711863692571 1711863692591 20 329628.600000 3463362.120000 1.000510 6.980000
1711863692621 1711863692643 22 329628.770000 3463362.430000 1.000510 6.980000
1711863692671 1711863692692 21 329628.900000 3463362.670000 1.000510 6.980000
1711863692722 1711863692748 26 329629.120000 3463363.110000 1.040434 6.980000
1711863692772 1711863692790 18 329629.270000 3463363.430000 1.040434 6.960000
1711863692822 1711863692839 17 329629.420000 3463363.740000 1.040434 6.960000
1711863692872 1711863692889 17 329629.570000 3463364.060000 1.079922 6.960000
1711863692923 1711863692944 21 329629.740000 3463364.440000 1.079922 6.960000
1711863692973 1711863692993 20 329629.820000 3463364.630000 1.079922 6.960000
1711863693023 1711863693040 17 329630.040000 3463365.150000 1.079922 6.940000
1711863693073 1711863693092 19 329630.130000 3463365.330000 1.079922 6.940000
1711863693123 1711863693139 16 329630.240000 3463365.600000 1.121592 6.940000
1711863693174 1711863693196 22 329630.390000 3463365.980000 1.121592 6.940000
1711863693224 1711863693246 22 329630.510000 3463366.300000 1.121592 6.940000
1711863693274 1711863693293 19 329630.660000 3463366.700000 1.161080 6.940000
1711863693324 1711863693341 17 329630.780000 3463367.030000 1.161080 6.940000
1711863693374 1711863693396 22 329630.890000 3463367.350000 1.161080 6.940000
1711863693425 1711863693441 16 329631.030000 3463367.750000 1.161080 6.940000
1711863693475 1711863693498 23 329631.130000 3463368.080000 1.198605 6.940000
1711863693525 1711863693541 16 329631.200000 3463368.280000 1.198605 6.940000
1711863693575 1711863693599 24 329631.240000 3463368.410000 1.198605 6.940000
1711863693625 1711863693642 17 329631.420000 3463369.010000 1.198605 6.940000
1711863693676 1711863693691 15 329631.520000 3463369.340000 1.234820 6.920000
1711863693726 1711863693742 16 329631.620000 3463369.680000 1.234820 6.920000
1711863693776 1711863693794 18 329631.710000 3463370.010000 1.234820 6.920000
1711863693826 1711863693842 16 329631.800000 3463370.340000 1.234820 6.900000
1711863693877 1711863693896 19 329631.920000 3463370.820000 1.267545 6.900000
1711863693927 1711863693946 19 329632.010000 3463371.150000 1.267545 6.900000
1711863693977 1711863693994 17 329632.100000 3463371.490000 1.267545 6.900000
1711863694027 1711863694046 19 329632.150000 3463371.690000 1.267545 6.900000
1711863694078 1711863694097 19 329632.230000 3463372.020000 1.297216 6.900000
1711863694128 1711863694147 19 329632.330000 3463372.430000 1.297216 6.900000
1711863694178 1711863694199 21 329632.390000 3463372.700000 1.297216 6.900000
1711863694228 1711863694251 23 329632.450000 3463372.970000 1.297216 6.900000
1711863694279 1711863694298 19 329632.570000 3463373.510000 1.326014 6.900000
1711863694329 1711863694344 15 329632.640000 3463373.790000 1.326014 6.900000
1711863694379 1711863694400 21 329632.640000 3463373.790000 1.326014 6.880000
1711863694429 1711863694447 18 329632.760000 3463374.390000 1.326014 6.880000
1711863694480 1711863694496 16 329632.840000 3463374.790000 1.346740 6.880000
1711863694530 1711863694546 16 329632.930000 3463375.130000 1.346740 6.880000
1711863694580 1711863694599 19 329632.990000 3463375.410000 1.346740 6.920000
1711863694630 1711863694653 23 329633.060000 3463375.740000 1.346740 6.940000
1711863694681 1711863694704 23 329633.150000 3463376.220000 1.357648 6.940000
1711863694731 1711863694753 22 329633.250000 3463376.640000 1.357648 6.940000
1711863694781 1711863694803 22 329633.310000 3463376.910000 1.357648 6.940000
1711863694831 1711863694854 23 329633.360000 3463377.180000 1.357648 6.980000
1711863694882 1711863694905 23 329633.430000 3463377.520000 1.367247 7.020000
1711863694932 1711863694955 23 329633.480000 3463377.730000 1.367247 7.040000
1711863694982 1711863695005 23 329633.600000 3463378.280000 1.367247 7.060000
1711863695032 1711863695054 22 329633.690000 3463378.700000 1.367247 7.100000
1711863695083 1711863695100 17 329633.760000 3463379.060000 1.373356 7.100000
1711863695133 1711863695152 19 329633.840000 3463379.410000 1.373356 7.100000
1711863695183 1711863695199 16 329633.880000 3463379.620000 1.373356 7.120000
1711863695233 1711863695248 15 329633.950000 3463379.900000 1.373356 7.160000
1711863695284 1711863695307 23 329634.050000 3463380.380000 1.372701 7.180000
1711863695334 1711863695357 23 329634.130000 3463380.750000 1.372701 7.180000
1711863695384 1711863695406 22 329634.200000 3463381.100000 1.372701 7.180000
1711863695434 1711863695458 24 329634.240000 3463381.310000 1.372701 7.220000
1711863695485 1711863695508 23 329634.330000 3463381.670000 1.374229 7.260000
1711863695535 1711863695558 23 329634.450000 3463382.240000 1.374229 7.300000
1711863695585 1711863695608 23 329634.540000 3463382.670000 1.374229 7.320000
1711863695635 1711863695657 22 329634.590000 3463382.890000 1.374229 7.320000
1711863695685 1711863695701 16 329634.660000 3463383.180000 1.374883 7.340000
1711863695736 1711863695758 22 329634.750000 3463383.610000 1.374883 7.380000
1711863695786 1711863695808 22 329634.840000 3463384.040000 1.374883 7.380000
1711863695836 1711863695859 23 329634.920000 3463384.410000 1.374883 7.400000
1711863695886 1711863695910 24 329635.000000 3463384.770000 1.374883 7.420000
1711863695937 1711863695960 23 329635.090000 3463385.210000 1.374883 7.420000
1711863695987 1711863696010 23 329635.140000 3463385.430000 1.374883 7.460000
1711863696037 1711863696059 22 329635.220000 3463385.800000 1.374883 7.480000
1711863696087 1711863696106 19 329635.290000 3463386.160000 1.374665 7.560000
1711863696138 1711863696160 22 329635.400000 3463386.620000 1.374665 7.540000
1711863696188 1711863696210 22 329635.460000 3463386.910000 1.374665 7.540000
1711863696238 1711863696261 23 329635.570000 3463387.430000 1.374665 7.540000
1711863696288 1711863696310 22 329635.630000 3463387.730000 1.375974 7.560000
1711863696338 1711863696354 16 329635.700000 3463388.030000 1.375974 7.600000
1711863696388 1711863696410 22 329635.810000 3463388.550000 1.375974 7.600000
1711863696439 1711863696460 21 329635.900000 3463388.990000 1.376628 7.600000
1711863696489 1711863696511 22 329635.980000 3463389.370000 1.376628 7.600000
1711863696539 1711863696561 22 329636.030000 3463389.600000 1.376628 7.600000
1711863696589 1711863696612 23 329636.120000 3463390.040000 1.376628 7.620000
1711863696639 1711863696662 23 329636.200000 3463390.420000 1.376628 7.620000
1711863696689 1711863696708 19 329636.280000 3463390.790000 1.377065 7.620000
1711863696740 1711863696759 19 329636.380000 3463391.250000 1.377065 7.620000
1711863696790 1711863696812 22 329636.430000 3463391.470000 1.377065 7.620000
1711863696840 1711863696863 23 329636.550000 3463392.070000 1.378156 7.620000
1711863696890 1711863696913 23 329636.580000 3463392.220000 1.378156 7.640000
1711863696941 1711863696964 23 329636.580000 3463392.220000 1.378156 7.660000
1711863696991 1711863697018 27 329636.760000 3463393.050000 1.378156 7.640000
1711863697041 1711863697064 23 329636.830000 3463393.420000 1.378156 7.640000
1711863697091 1711863697115 24 329636.930000 3463393.880000 1.377937 7.640000
1711863697142 1711863697165 23 329637.000000 3463394.170000 1.377937 7.640000
1711863697192 1711863697218 26 329637.090000 3463394.630000 1.377937 7.620000
1711863697242 1711863697265 23 329637.160000 3463395.000000 1.382301 7.620000
1711863697292 1711863697316 24 329637.220000 3463395.300000 1.382301 7.620000
1711863697343 1711863697366 23 329637.250000 3463395.460000 1.382301 7.620000
1711863697393 1711863697416 23 329637.370000 3463395.980000 1.382301 7.620000
1711863697443 1711863697466 23 329637.460000 3463396.430000 1.382955 7.640000
1711863697493 1711863697516 23 329637.550000 3463396.880000 1.382955 7.640000
1711863697544 1711863697567 23 329637.650000 3463397.330000 1.382955 7.620000
1711863697594 1711863697616 22 329637.720000 3463397.710000 1.382955 7.620000
1711863697644 1711863697666 22 329637.800000 3463398.090000 1.385137 7.640000
1711863697694 1711863697717 23 329637.830000 3463398.240000 1.385137 7.640000
1711863697745 1711863697768 23 329637.940000 3463398.760000 1.385137 7.640000
1711863697795 1711863697818 23 329638.010000 3463399.140000 1.385137 7.640000
1711863697845 1711863697867 22 329638.060000 3463399.370000 1.385137 7.640000
1711863697895 1711863697918 23 329638.190000 3463399.980000 1.385573 7.640000
1711863697946 1711863697969 23 329638.260000 3463400.350000 1.385573 7.660000
1711863697996 1711863698019 23 329638.320000 3463400.650000 1.385573 7.660000
1711863698046 1711863698068 22 329638.380000 3463400.950000 1.385573 7.660000
1711863698096 1711863698119 23 329638.470000 3463401.400000 1.386010 7.640000
1711863698147 1711863698170 23 329638.540000 3463401.710000 1.386010 7.660000
1711863698197 1711863698220 23 329638.610000 3463402.090000 1.386010 7.660000
1711863698247 1711863698271 24 329638.700000 3463402.540000 1.388846 7.660000
1711863698298 1711863698321 23 329638.780000 3463402.920000 1.388846 7.640000
1711863698348 1711863698367 19 329638.850000 3463403.290000 1.388846 7.640000
1711863698398 1711863698421 23 329638.950000 3463403.820000 1.388846 7.640000
1711863698448 1711863698470 22 329639.010000 3463404.120000 1.390155 7.660000
1711863698498 1711863698522 24 329639.080000 3463404.420000 1.390155 7.660000
1711863698549 1711863698571 22 329639.140000 3463404.730000 1.390155 7.660000
1711863698599 1711863698622 23 329639.240000 3463405.260000 1.390155 7.660000
1711863698649 1711863698672 23 329639.310000 3463405.640000 1.390809 7.660000
1711863698699 1711863698723 24 329639.380000 3463405.930000 1.390809 7.660000
1711863698750 1711863698773 23 329639.430000 3463406.240000 1.390809 7.660000
1711863698800 1711863698823 23 329639.550000 3463406.840000 1.390809 7.660000
1711863698850 1711863698871 21 329639.600000 3463407.070000 1.392991 7.680000
1711863698900 1711863698924 24 329639.600000 3463407.070000 1.392991 7.680000
1711863698951 1711863698974 23 329639.690000 3463407.530000 1.392991 7.640000
1711863699001 1711863699024 23 329639.740000 3463407.820000 1.392991 7.660000
1711863699051 1711863699074 23 329639.830000 3463408.280000 1.392991 7.660000
1711863699101 1711863699124 23 329639.910000 3463408.660000 1.395173 7.680000
1711863699152 1711863699174 22 329639.990000 3463409.120000 1.395173 7.680000
1711863699202 1711863699226 24 329640.060000 3463409.490000 1.395173 7.660000
1711863699252 1711863699275 23 329640.120000 3463409.790000 1.395173 7.660000
1711863699302 1711863699332 30 329640.230000 3463410.320000 1.394954 7.680000
1711863699353 1711863699377 24 329640.270000 3463410.550000 1.394954 7.700000
1711863699403 1711863699426 23 329640.340000 3463410.930000 1.394954 7.700000
1711863699453 1711863699476 23 329640.420000 3463411.320000 1.394954 7.700000
1711863699503 1711863699527 24 329640.490000 3463411.690000 1.396482 7.700000
1711863699553 1711863699583 30 329640.580000 3463412.160000 1.396482 7.720000
1711863699604 1711863699620 16 329640.660000 3463412.530000 1.396482 7.720000
1711863699654 1711863699677 23 329640.740000 3463412.990000 1.396482 7.720000
1711863699704 1711863699727 23 329640.810000 3463413.370000 1.397354 7.720000
1711863699754 1711863699778 24 329640.880000 3463413.750000 1.397354 7.720000
1711863699804 1711863699828 24 329640.920000 3463413.900000 1.397354 7.720000
1711863699855 1711863699878 23 329641.010000 3463414.370000 1.397354 7.720000
1711863699905 1711863699924 19 329641.080000 3463414.740000 1.397354 7.720000
1711863699955 1711863699982 27 329641.170000 3463415.210000 1.397354 7.720000
1711863700006 1711863700021 15 329641.240000 3463415.580000 1.397354 7.720000
1711863700056 1711863700070 14 329641.300000 3463415.880000 1.397354 7.700000
1711863700106 1711863700120 14 329641.400000 3463416.420000 1.396918 7.700000
1711863700156 1711863700172 16 329641.480000 3463416.800000 1.396918 7.720000
1711863700206 1711863700226 20 329641.540000 3463417.100000 1.396918 7.700000
1711863700257 1711863700273 16 329641.620000 3463417.550000 1.396918 7.700000
1711863700307 1711863700327 20 329641.720000 3463418.020000 1.396918 7.660000
1711863700357 1711863700380 23 329641.740000 3463418.080000 1.396918 7.660000
1711863700407 1711863700431 24 329641.820000 3463418.530000 1.396918 7.660000
1711863700458 1711863700481 23 329641.920000 3463419.070000 1.396918 7.620000
1711863700508 1711863700532 24 329642.010000 3463419.440000 1.392991 7.600000
1711863700558 1711863700581 23 329642.080000 3463419.820000 1.392991 7.600000
1711863700608 1711863700632 24 329642.170000 3463420.260000 1.392991 7.600000
1711863700659 1711863700682 23 329642.230000 3463420.570000 1.392991 7.600000
1711863700709 1711863700732 23 329642.280000 3463420.790000 1.390373 7.600000
1711863700759 1711863700782 23 329642.410000 3463421.390000 1.390373 7.580000
1711863700809 1711863700832 23 329642.410000 3463421.390000 1.390373 7.560000
1711863700859 1711863700883 24 329642.540000 3463421.970000 1.390373 7.560000
1711863700910 1711863700933 23 329642.620000 3463422.350000 1.382519 7.560000
1711863700960 1711863700982 22 329642.730000 3463422.790000 1.382519 7.540000
1711863701010 1711863701029 19 329642.810000 3463423.150000 1.382519 7.500000
1711863701061 1711863701084 23 329642.910000 3463423.600000 1.382519 7.460000
1711863701111 1711863701134 23 329642.970000 3463423.880000 1.375756 7.420000
1711863701161 1711863701183 22 329643.070000 3463424.320000 1.375756 7.400000
1711863701211 1711863701233 22 329643.170000 3463424.680000 1.375756 7.380000
1711863701261 1711863701277 16 329643.250000 3463425.040000 1.375756 7.360000
1711863701312 1711863701334 22 329643.360000 3463425.470000 1.367247 7.340000
1711863701362 1711863701383 21 329643.440000 3463425.830000 1.367247 7.300000
1711863701412 1711863701431 19 329643.480000 3463425.970000 1.367247 7.280000
1711863701462 1711863701486 24 329643.560000 3463426.320000 1.367247 7.260000
1711863701513 1711863701536 23 329643.640000 3463426.600000 1.358739 7.260000
1711863701563 1711863701592 29 329643.790000 3463427.160000 1.358739 7.200000
1711863701613 1711863701636 23 329643.870000 3463427.520000 1.358739 7.180000
1711863701663 1711863701681 18 329643.980000 3463427.940000 1.350012 7.160000
1711863701714 1711863701737 23 329644.050000 3463428.210000 1.350012 7.140000
1711863701764 1711863701782 18 329644.140000 3463428.550000 1.350012 7.120000
1711863701814 1711863701837 23 329644.250000 3463428.970000 1.350012 7.120000
1711863701864 1711863701887 23 329644.310000 3463429.170000 1.350012 7.120000
1711863701915 1711863701938 23 329644.410000 3463429.510000 1.341940 7.080000
1711863701965 1711863701987 22 329644.520000 3463429.930000 1.341940 7.060000
1711863702015 1711863702031 16 329644.590000 3463430.200000 1.341940 7.060000
1711863702065 1711863702088 23 329644.700000 3463430.610000 1.341940 7.040000
1711863702115 1711863702139 24 329644.760000 3463430.820000 1.333432 7.040000
1711863702166 1711863702189 23 329644.850000 3463431.150000 1.333432 7.020000
1711863702216 1711863702238 22 329645.010000 3463431.690000 1.333432 7.000000
1711863702266 1711863702290 24 329645.100000 3463432.030000 1.325359 6.980000
1711863702317 1711863702339 22 329645.200000 3463432.360000 1.325359 6.960000
1711863702367 1711863702390 23 329645.320000 3463432.770000 1.325359 6.960000
1711863702417 1711863702438 21 329645.380000 3463432.970000 1.325359 6.940000
1711863702467 1711863702496 29 329645.470000 3463433.300000 1.325359 6.940000
1711863702517 1711863702539 22 329645.580000 3463433.710000 1.319469 6.920000
1711863702568 1711863702597 29 329645.670000 3463434.040000 1.319469 6.900000
1711863702618 1711863702641 23 329645.760000 3463434.370000 1.319469 6.900000
1711863702668 1711863702692 24 329645.870000 3463434.780000 1.321651 6.900000
1711863702718 1711863702741 23 329645.960000 3463435.110000 1.321651 6.880000
1711863702769 1711863702789 20 329646.050000 3463435.440000 1.321651 6.860000
1711863702819 1711863702842 23 329646.100000 3463435.640000 1.321651 6.860000
1711863702869 1711863702893 24 329646.190000 3463435.970000 1.325141 6.840000
1711863702919 1711863702942 23 329646.290000 3463436.380000 1.325141 6.840000
1711863702970 1711863702993 23 329646.320000 3463436.510000 1.325141 6.840000
1711863703020 1711863703043 23 329646.450000 3463437.040000 1.325141 6.820000
1711863703070 1711863703094 24 329646.520000 3463437.380000 1.335613 6.800000
1711863703120 1711863703151 31 329646.620000 3463437.770000 1.335613 6.760000
1711863703171 1711863703187 16 329646.680000 3463438.040000 1.335613 6.760000
1711863703221 1711863703244 23 329646.760000 3463438.440000 1.335613 6.760000
1711863703271 1711863703293 22 329646.840000 3463438.830000 1.350230 6.760000
1711863703321 1711863703344 23 329646.880000 3463439.030000 1.350230 6.760000
1711863703372 1711863703394 22 329646.940000 3463439.360000 1.350230 6.760000
1711863703422 1711863703442 20 329647.010000 3463439.760000 1.350230 6.740000
1711863703472 1711863703491 19 329647.060000 3463440.090000 1.372701 6.700000
1711863703522 1711863703542 20 329647.120000 3463440.430000 1.372701 6.700000
1711863703573 1711863703592 19 329647.170000 3463440.760000 1.372701 6.700000
1711863703623 1711863703644 21 329647.220000 3463441.160000 1.372701 6.700000
1711863703673 1711863703694 21 329647.230000 3463441.290000 1.372701 6.700000
1711863703723 1711863703741 18 329647.290000 3463441.690000 1.399536 6.680000
1711863703774 1711863703793 19 329647.310000 3463441.890000 1.399536 6.640000
1711863703824 1711863703848 24 329647.370000 3463442.350000 1.399536 6.640000
1711863703874 1711863703896 22 329647.400000 3463442.750000 1.427461 6.640000
1711863703924 1711863703954 30 329647.430000 3463443.080000 1.427461 6.620000
1711863703974 1711863703999 25 329647.460000 3463443.470000 1.427461 6.600000
1711863704025 1711863704054 29 329647.480000 3463443.800000 1.427461 6.560000
1711863704075 1711863704099 24 329647.490000 3463444.200000 1.461931 6.620000
1711863704125 1711863704148 23 329647.510000 3463444.460000 1.461931 6.520000
1711863704175 1711863704198 23 329647.510000 3463444.790000 1.461931 6.540000
1711863704226 1711863704249 23 329647.510000 3463445.050000 1.461931 6.520000
1711863704276 1711863704306 30 329647.510000 3463445.310000 1.502292 6.520000
1711863704326 1711863704350 24 329647.500000 3463445.760000 1.502292 6.500000
