pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s)
1711865275677 1711865275700 23 329518.150000 3463407.070000 -0.541707 9.040000
1711865275727 1711865275755 28 329518.510000 3463406.810000 -0.541707 9.040000
1711865275777 1711865275797 20 329518.880000 3463406.550000 -0.541707 9.040000
1711865275827 1711865275854 27 329519.360000 3463406.220000 -0.560251 9.040000
1711865275878 1711865275910 32 329519.720000 3463405.940000 -0.560251 9.040000
1711865275928 1711865275950 22 329520.080000 3463405.660000 -0.560251 9.080000
1711865275978 1711865276005 27 329520.480000 3463405.350000 -0.560251 9.060000
1711865276028 1711865276059 31 329520.730000 3463405.130000 -0.560251 9.060000
1711865276078 1711865276101 23 329521.120000 3463404.800000 -0.580540 9.080000
1711865276129 1711865276149 20 329521.250000 3463404.700000 -0.580540 9.080000
1711865276179 1711865276200 21 329521.580000 3463404.420000 -0.580540 9.080000
1711865276229 1711865276249 20 329522.010000 3463404.080000 -0.580540 9.080000
1711865276280 1711865276300 20 329522.420000 3463403.730000 -0.604320 9.080000
1711865276330 1711865276349 19 329522.640000 3463403.550000 -0.604320 9.100000
1711865276380 1711865276399 19 329523.120000 3463403.140000 -0.604320 9.100000
1711865276430 1711865276446 16 329523.490000 3463402.840000 -0.628100 9.100000
1711865276480 1711865276502 22 329523.950000 3463402.460000 -0.628100 9.100000
1711865276531 1711865276547 16 329524.290000 3463402.210000 -0.628100 9.100000
1711865276581 1711865276602 21 329524.780000 3463401.820000 -0.628100 9.100000
1711865276631 1711865276648 17 329525.150000 3463401.510000 -0.650135 9.120000
1711865276681 1711865276702 21 329525.490000 3463401.200000 -0.650135 9.100000
1711865276732 1711865276748 16 329525.900000 3463400.870000 -0.650135 9.100000
1711865276782 1711865276802 20 329526.090000 3463400.690000 -0.650135 9.120000
1711865276832 1711865276847 15 329526.560000 3463400.280000 -0.675879 9.120000
1711865276882 1711865276902 20 329526.990000 3463399.900000 -0.675879 9.120000
1711865276932 1711865276947 15 329527.280000 3463399.640000 -0.675879 9.120000
1711865276983 1711865277002 19 329527.740000 3463399.230000 -0.675879 9.120000
1711865277033 1711865277052 19 329528.090000 3463398.900000 -0.696605 9.120000
1711865277083 1711865277097 14 329528.380000 3463398.630000 -0.696605 9.140000
1711865277133 1711865277151 18 329528.870000 3463398.170000 -0.696605 9.140000
1711865277184 1711865277202 18 329529.210000 3463397.830000 -0.696605 9.140000
1711865277234 1711865277251 17 329529.560000 3463397.490000 -0.722130 9.180000
1711865277284 1711865277302 18 329529.840000 3463397.220000 -0.722130 9.200000
1711865277334 1711865277352 18 329530.360000 3463396.710000 -0.722130 9.200000
1711865277384 1711865277402 18 329530.640000 3463396.440000 -0.722130 9.200000
1711865277435 1711865277456 21 329530.910000 3463396.160000 -0.742201 9.220000
1711865277485 1711865277502 17 329531.180000 3463395.880000 -0.742201 9.220000
1711865277535 1711865277550 15 329531.660000 3463395.390000 -0.742201 9.240000
1711865277585 1711865277602 17 329531.950000 3463395.100000 -0.742201 9.240000
1711865277636 1711865277652 16 329532.280000 3463394.740000 -0.765109 9.260000
1711865277686 1711865277707 21 329532.720000 3463394.300000 -0.765109 9.260000
1711865277736 1711865277752 16 329533.120000 3463393.860000 -0.765109 9.280000
1711865277786 1711865277802 16 329533.390000 3463393.570000 -0.765109 9.280000
1711865277837 1711865277854 17 329533.390000 3463393.570000 -0.765109 9.280000
1711865277887 1711865277904 17 329533.700000 3463393.210000 -0.786925 9.280000
1711865277937 1711865277956 19 329533.700000 3463393.210000 -0.786925 9.280000
1711865277987 1711865278004 17 329534.650000 3463392.120000 -0.786925 9.300000
1711865278037 1711865278052 15 329534.650000 3463392.120000 -0.786925 9.300000
1711865278088 1711865278102 14 329534.990000 3463391.740000 -0.808742 9.300000
1711865278138 1711865278154 16 329535.270000 3463391.380000 -0.808742 9.300000
1711865278188 1711865278209 21 329535.610000 3463390.940000 -0.808742 9.300000
1711865278238 1711865278255 17 329535.880000 3463390.580000 -0.808742 9.320000
1711865278289 1711865278309 20 329536.070000 3463390.360000 -0.830122 9.320000
1711865278339 1711865278360 21 329536.530000 3463389.810000 -0.830122 9.340000
1711865278389 1711865278409 20 329536.860000 3463389.420000 -0.830122 9.340000
1711865278439 1711865278459 20 329537.270000 3463388.940000 -0.830122 9.360000
1711865278490 1711865278509 19 329537.570000 3463388.560000 -0.849757 9.360000
1711865278540 1711865278559 19 329537.760000 3463388.320000 -0.849757 9.360000
1711865278590 1711865278609 19 329537.930000 3463388.100000 -0.849757 9.340000
1711865278640 1711865278659 19 329538.260000 3463387.690000 -0.849757 9.360000
1711865278691 1711865278709 18 329538.700000 3463387.140000 -0.869610 9.400000
1711865278741 1711865278759 18 329538.920000 3463386.880000 -0.869610 9.400000
1711865278791 1711865278819 28 329539.480000 3463386.170000 -0.869610 9.400000
1711865278841 1711865278864 23 329539.800000 3463385.760000 -0.869610 9.400000
1711865278892 1711865278915 23 329540.080000 3463385.370000 -0.886191 9.420000
1711865278942 1711865278964 22 329540.140000 3463385.290000 -0.886191 9.420000
1711865278992 1711865279014 22 329540.430000 3463384.900000 -0.886191 9.420000
1711865279042 1711865279065 23 329540.700000 3463384.500000 -0.886191 9.440000
1711865279092 1711865279115 23 329541.100000 3463383.890000 -0.901244 9.440000
1711865279143 1711865279165 22 329541.360000 3463383.500000 -0.901244 9.440000
1711865279193 1711865279215 22 329541.580000 3463383.170000 -0.901244 9.440000
1711865279243 1711865279265 22 329541.900000 3463382.700000 -0.901244 9.480000
1711865279294 1711865279315 21 329542.200000 3463382.290000 -0.917389 9.480000
1711865279344 1711865279365 21 329542.540000 3463381.790000 -0.917389 9.500000
1711865279394 1711865279415 21 329542.880000 3463381.300000 -0.917389 9.520000
1711865279444 1711865279464 20 329543.090000 3463380.970000 -0.917389 9.520000
1711865279494 1711865279514 20 329543.420000 3463380.490000 -0.929388 9.520000
1711865279545 1711865279564 19 329543.600000 3463380.240000 -0.929388 9.520000
1711865279595 1711865279614 19 329543.880000 3463379.830000 -0.929388 9.520000
1711865279645 1711865279664 19 329544.230000 3463379.320000 -0.929388 9.520000
1711865279695 1711865279714 19 329544.490000 3463378.910000 -0.939860 9.520000
1711865279745 1711865279769 24 329544.760000 3463378.510000 -0.939860 9.520000
1711865279796 1711865279814 18 329544.970000 3463378.180000 -0.939860 9.500000
1711865279846 1711865279864 18 329545.230000 3463377.770000 -0.939860 9.500000
1711865279896 1711865279919 23 329545.590000 3463377.200000 -0.952732 9.480000
1711865279946 1711865279969 23 329545.740000 3463376.950000 -0.952732 9.480000
1711865279997 1711865280019 22 329546.050000 3463376.460000 -0.952732 9.460000
1711865280047 1711865280069 22 329546.260000 3463376.130000 -0.952732 9.460000
1711865280097 1711865280119 22 329546.590000 3463375.630000 -0.960804 9.420000
1711865280147 1711865280170 23 329546.840000 3463375.220000 -0.960804 9.420000
1711865280197 1711865280219 22 329547.000000 3463374.980000 -0.960804 9.380000
1711865280248 1711865280269 21 329547.370000 3463374.390000 -0.960804 9.340000
1711865280298 1711865280319 21 329547.630000 3463373.980000 -0.970403 9.320000
1711865280348 1711865280369 21 329547.920000 3463373.500000 -0.970403 9.280000
1711865280398 1711865280419 21 329548.170000 3463373.100000 -0.970403 9.280000
1711865280448 1711865280470 22 329548.410000 3463372.690000 -0.970403 9.220000
1711865280499 1711865280519 20 329548.610000 3463372.370000 -0.978257 9.200000
1711865280549 1711865280570 21 329548.890000 3463371.890000 -0.978257 9.180000
1711865280599 1711865280620 21 329549.110000 3463371.490000 -0.978257 9.160000
1711865280649 1711865280665 16 329549.390000 3463371.020000 -0.983929 9.120000
1711865280700 1711865280719 19 329549.610000 3463370.630000 -0.983929 9.100000
1711865280750 1711865280770 20 329549.750000 3463370.390000 -0.983929 9.080000
1711865280800 1711865280820 20 329549.930000 3463370.070000 -0.983929 9.040000
1711865280850 1711865280869 19 329550.190000 3463369.610000 -0.983929 9.000000
1711865280901 1711865280924 23 329550.420000 3463369.220000 -0.988511 8.980000
1711865280951 1711865280974 23 329550.680000 3463368.750000 -0.988511 8.920000
1711865281001 1711865281025 24 329550.920000 3463368.360000 -0.988511 8.920000
1711865281051 1711865281074 23 329551.190000 3463367.890000 -0.995710 8.880000
1711865281102 1711865281125 23 329551.410000 3463367.500000 -0.995710 8.860000
1711865281152 1711865281175 23 329551.640000 3463367.110000 -0.995710 8.840000
1711865281202 1711865281224 22 329551.770000 3463366.880000 -0.995710 8.820000
1711865281252 1711865281274 22 329552.130000 3463366.260000 -1.000074 8.780000
1711865281303 1711865281324 21 329552.360000 3463365.860000 -1.000074 8.760000
1711865281353 1711865281374 21 329552.540000 3463365.560000 -1.000074 8.720000
1711865281403 1711865281420 17 329552.670000 3463365.330000 -1.000074 8.660000
1711865281454 1711865281475 21 329552.840000 3463365.020000 -1.000074 8.640000
1711865281504 1711865281525 21 329553.130000 3463364.500000 -1.005528 8.600000
1711865281554 1711865281575 21 329553.380000 3463364.040000 -1.005528 8.580000
1711865281604 1711865281625 21 329553.580000 3463363.670000 -1.005528 8.540000
1711865281655 1711865281674 19 329553.760000 3463363.370000 -1.009018 8.520000
1711865281705 1711865281725 20 329554.010000 3463362.910000 -1.009018 8.480000
1711865281755 1711865281775 20 329554.260000 3463362.460000 -1.009018 8.460000
1711865281805 1711865281825 20 329554.260000 3463362.460000 -1.009018 8.460000
1711865281855 1711865281875 20 329554.670000 3463361.720000 -1.010109 8.420000
1711865281906 1711865281924 18 329554.880000 3463361.370000 -1.010109 8.380000
1711865281956 1711865281979 23 329555.070000 3463361.000000 -1.010109 8.340000
1711865282006 1711865282029 23 329555.310000 3463360.560000 -1.010109 8.320000
1711865282056 1711865282079 23 329555.520000 3463360.190000 -1.013164 8.300000
1711865282107 1711865282129 22 329555.720000 3463359.830000 -1.013164 8.260000
1711865282157 1711865282179 22 329555.800000 3463359.690000 -1.013164 8.220000
1711865282207 1711865282229 22 329556.040000 3463359.260000 -1.013164 8.200000
1711865282257 1711865282279 22 329556.200000 3463358.970000 -1.013164 8.160000
1711865282308 1711865282329 21 329556.480000 3463358.480000 -1.010982 8.140000
1711865282358 1711865282379 21 329556.680000 3463358.120000 -1.010982 8.120000
1711865282408 1711865282510 102 329556.840000 3463357.840000 -1.010982 8.060000
1711865282459 1711865282536 77 329557.040000 3463357.490000 -1.005964 8.060000
1711865282509 1711865282537 28 329557.320000 3463357.000000 -1.005964 8.020000
1711865282559 1711865282579 20 329557.480000 3463356.730000 -1.005964 8.020000
1711865282609 1711865282629 20 329557.670000 3463356.390000 -1.005964 7.980000
1711865282660 1711865282680 20 329557.900000 3463355.970000 -1.000946 7.960000
1711865282710 1711865282730 20 329558.150000 3463355.570000 -1.000946 7.920000
1711865282760 1711865282780 20 329558.340000 3463355.220000 -1.000946 7.900000
1711865282810 1711865282830 20 329558.530000 3463354.890000 -1.000946 7.900000
1711865282861 1711865282880 19 329558.610000 3463354.750000 -0.997456 7.880000
1711865282911 1711865282940 29 329558.730000 3463354.560000 -0.997456 7.860000
1711865282961 1711865282990 29 329559.030000 3463354.020000 -0.997456 7.820000
1711865283011 1711865283040 29 329559.270000 3463353.630000 -0.997456 7.800000
1711865283062 1711865283090 28 329559.270000 3463353.630000 -0.997456 7.800000
1711865283112 1711865283127 15 329559.620000 3463353.040000 -0.989384 7.800000
1711865283162 1711865283189 27 329559.910000 3463352.580000 -0.989384 7.780000
1711865283212 1711865283239 27 329560.080000 3463352.280000 -0.989384 7.760000
1711865283263 1711865283290 27 329560.200000 3463352.080000 -0.978039 7.760000
1711865283313 1711865283326 13 329560.460000 3463351.650000 -0.978039 7.760000
1711865283363 1711865283424 61 329560.610000 3463351.400000 -0.978039 7.720000
1711865283413 1711865283444 31 329560.870000 3463350.990000 -0.958840 7.700000
1711865283464 1711865283479 15 329561.070000 3463350.680000 -0.958840 7.700000
1711865283514 1711865283535 21 329561.200000 3463350.500000 -0.958840 7.680000
1711865283564 1711865283585 21 329561.410000 3463350.180000 -0.958840 7.660000
1711865283614 1711865283635 21 329561.620000 3463349.870000 -0.958840 7.660000
1711865283665 1711865283685 20 329561.870000 3463349.520000 -0.938551 7.620000
1711865283715 1711865283735 20 329562.030000 3463349.290000 -0.938551 7.620000
1711865283765 1711865283785 20 329562.250000 3463348.980000 -0.938551 7.620000
1711865283815 1711865283835 20 329562.510000 3463348.620000 -0.938551 7.620000
1711865283866 1711865283879 13 329562.780000 3463348.260000 -0.915425 7.620000
1711865283916 1711865283932 16 329563.010000 3463347.960000 -0.915425 7.600000
1711865283966 1711865283981 15 329563.210000 3463347.690000 -0.915425 7.600000
1711865284016 1711865284036 20 329563.350000 3463347.510000 -0.915425 7.600000
1711865284067 1711865284150 83 329563.550000 3463347.240000 -0.889463 7.600000
1711865284117 1711865284166 49 329563.830000 3463346.890000 -0.889463 7.580000
1711865284167 1711865284182 15 329564.080000 3463346.600000 -0.889463 7.580000
1711865284217 1711865284236 19 329564.320000 3463346.310000 -0.889463 7.560000
1711865284268 1711865284287 19 329564.500000 3463346.090000 -0.864592 7.560000
1711865284318 1711865284337 19 329564.800000 3463345.750000 -0.864592 7.560000
1711865284368 1711865284386 18 329565.000000 3463345.520000 -0.864592 7.560000
1711865284418 1711865284437 19 329565.360000 3463345.140000 -0.835795 7.560000
1711865284468 1711865284492 24 329565.580000 3463344.880000 -0.835795 7.540000
1711865284519 1711865284542 23 329565.800000 3463344.630000 -0.835795 7.520000
1711865284569 1711865284592 23 329565.990000 3463344.430000 -0.835795 7.520000
1711865284619 1711865284642 23 329566.350000 3463344.070000 -0.802851 7.520000
1711865284669 1711865284692 23 329566.580000 3463343.840000 -0.802851 7.520000
1711865284720 1711865284741 21 329566.780000 3463343.660000 -0.802851 7.520000
1711865284770 1711865284791 21 329567.140000 3463343.310000 -0.802851 7.500000
1711865284820 1711865284841 21 329567.450000 3463343.040000 -0.802851 7.500000
1711865284870 1711865284892 22 329567.650000 3463342.850000 -0.768599 7.500000
1711865284921 1711865284942 21 329568.040000 3463342.490000 -0.768599 7.500000
1711865284971 1711865284991 20 329568.270000 3463342.290000 -0.768599 7.520000
1711865285021 1711865285041 20 329568.550000 3463342.040000 -0.768599 7.500000
1711865285071 1711865285091 20 329568.970000 3463341.690000 -0.733038 7.500000
1711865285122 1711865285141 19 329569.220000 3463341.470000 -0.733038 7.500000
1711865285172 1711865285197 25 329569.570000 3463341.200000 -0.733038 7.500000
1711865285222 1711865285241 19 329569.920000 3463340.910000 -0.692241 7.540000
1711865285272 1711865285296 24 329570.080000 3463340.780000 -0.692241 7.540000
1711865285323 1711865285342 19 329570.350000 3463340.570000 -0.692241 7.540000
1711865285373 1711865285392 19 329570.650000 3463340.340000 -0.692241 7.540000
1711865285423 1711865285442 19 329570.950000 3463340.110000 -0.650135 7.540000
1711865285473 1711865285496 23 329571.270000 3463339.890000 -0.650135 7.540000
1711865285523 1711865285547 24 329571.700000 3463339.570000 -0.650135 7.580000
1711865285574 1711865285596 22 329572.010000 3463339.350000 -0.650135 7.560000
1711865285624 1711865285647 23 329572.430000 3463339.060000 -0.617410 7.560000
1711865285674 1711865285697 23 329572.760000 3463338.840000 -0.617410 7.560000
1711865285724 1711865285747 23 329573.070000 3463338.640000 -0.617410 7.560000
1711865285775 1711865285797 22 329573.440000 3463338.400000 -0.617410 7.560000
1711865285825 1711865285847 22 329573.740000 3463338.220000 -0.575959 7.560000
1711865285875 1711865285897 22 329573.850000 3463338.150000 -0.575959 7.580000
1711865285925 1711865285946 21 329573.850000 3463338.150000 -0.575959 7.580000
1711865285975 1711865285996 21 329574.240000 3463337.920000 -0.575959 7.580000
1711865286026 1711865286086 60 329574.580000 3463337.720000 -0.575959 7.600000
1711865286076 1711865286102 26 329574.990000 3463337.480000 -0.534725 7.620000
1711865286126 1711865286149 23 329575.360000 3463337.260000 -0.534725 7.620000
1711865286177 1711865286199 22 329575.740000 3463337.050000 -0.534725 7.620000
1711865286227 1711865286250 23 329576.010000 3463336.910000 -0.534725 7.620000
1711865286277 1711865286299 22 329576.480000 3463336.660000 -0.486947 7.640000
1711865286327 1711865286349 22 329576.750000 3463336.540000 -0.486947 7.680000
1711865286378 1711865286404 26 329577.140000 3463336.350000 -0.486947 7.700000
1711865286428 1711865286454 26 329577.570000 3463336.150000 -0.486947 7.700000
1711865286478 1711865286499 21 329577.960000 3463335.960000 -0.445495 7.700000
1711865286528 1711865286550 22 329578.330000 3463335.790000 -0.445495 7.700000
1711865286579 1711865286600 21 329578.480000 3463335.720000 -0.445495 7.720000
1711865286629 1711865286649 20 329578.770000 3463335.600000 -0.445495 7.720000
1711865286679 1711865286699 20 329579.330000 3463335.370000 -0.409280 7.720000
1711865286730 1711865286749 19 329579.650000 3463335.260000 -0.409280 7.720000
1711865286780 1711865286799 19 329580.000000 3463335.130000 -0.409280 7.720000
1711865286830 1711865286850 20 329580.420000 3463334.980000 -0.409280 7.740000
1711865286880 1711865286900 20 329580.720000 3463334.880000 -0.359320 7.760000
1711865286931 1711865286949 18 329581.190000 3463334.690000 -0.359320 7.780000
1711865286981 1711865287004 23 329581.510000 3463334.580000 -0.359320 7.780000
1711865287031 1711865287054 23 329581.740000 3463334.490000 -0.359320 7.780000
1711865287081 1711865287110 29 329582.190000 3463334.350000 -0.320704 7.780000
1711865287132 1711865287151 19 329582.410000 3463334.300000 -0.320704 7.800000
1711865287182 1711865287205 23 329583.000000 3463334.120000 -0.320704 7.800000
1711865287232 1711865287254 22 329583.390000 3463334.010000 -0.320704 7.800000
1711865287282 1711865287309 27 329583.780000 3463333.910000 -0.275108 7.820000
1711865287332 1711865287355 23 329584.260000 3463333.770000 -0.275108 7.840000
1711865287383 1711865287405 22 329584.660000 3463333.670000 -0.275108 7.860000
1711865287433 1711865287459 26 329584.970000 3463333.590000 -0.275108 7.880000
1711865287483 1711865287504 21 329585.470000 3463333.460000 -0.236056 7.880000
1711865287534 1711865287555 21 329585.940000 3463333.360000 -0.236056 7.880000
1711865287584 1711865287604 20 329586.350000 3463333.280000 -0.236056 7.880000
1711865287634 1711865287654 20 329586.670000 3463333.210000 -0.236056 7.900000
1711865287684 1711865287705 21 329587.100000 3463333.110000 -0.197659 7.880000
1711865287735 1711865287755 20 329587.400000 3463333.060000 -0.197659 7.900000
1711865287785 1711865287805 20 329587.780000 3463333.010000 -0.197659 7.900000
1711865287835 1711865287854 19 329588.180000 3463332.960000 -0.197659 7.900000
1711865287885 1711865287904 19 329588.670000 3463332.890000 -0.151189 7.960000
1711865287936 1711865287954 18 329589.080000 3463332.820000 -0.151189 7.960000
1711865287986 1711865288004 18 329589.440000 3463332.760000 -0.151189 7.960000
1711865288036 1711865288059 23 329589.440000 3463332.760000 -0.151189 7.980000
1711865288086 1711865288109 23 329589.440000 3463332.760000 -0.151189 7.980000
1711865288137 1711865288151 14 329590.790000 3463332.650000 -0.104283 7.980000
1711865288187 1711865288209 22 329591.020000 3463332.640000 -0.104283 8.020000
1711865288237 1711865288259 22 329591.430000 3463332.610000 -0.104283 8.000000
1711865288287 1711865288309 22 329591.770000 3463332.580000 -0.061305 8.000000
1711865288337 1711865288359 22 329592.180000 3463332.550000 -0.061305 8.000000
1711865288388 1711865288410 22 329592.790000 3463332.510000 -0.061305 8.000000
1711865288438 1711865288460 22 329592.960000 3463332.510000 -0.061305 8.000000
1711865288488 1711865288514 26 329593.680000 3463332.520000 -0.019853 8.000000
1711865288538 1711865288559 21 329594.000000 3463332.520000 -0.019853 8.020000
1711865288588 1711865288609 21 329594.500000 3463332.520000 -0.019853 8.040000
1711865288639 1711865288660 21 329594.830000 3463332.530000 -0.019853 8.060000
1711865288689 1711865288710 21 329595.430000 3463332.530000 0.030543 8.060000
1711865288739 1711865288759 20 329595.840000 3463332.550000 0.030543 8.080000
1711865288789 1711865288814 25 329595.920000 3463332.560000 0.030543 8.080000
1711865288840 1711865288864 24 329596.480000 3463332.600000 0.030543 8.100000
1711865288890 1711865288910 20 329596.960000 3463332.660000 0.066977 8.100000
1711865288940 1711865288960 20 329597.350000 3463332.710000 0.066977 8.120000
1711865288990 1711865289010 20 329597.750000 3463332.760000 0.066977 8.120000
1711865289041 1711865289059 18 329598.240000 3463332.820000 0.066977 8.120000
1711865289091 1711865289114 23 329598.650000 3463332.870000 0.114974 8.140000
1711865289141 1711865289169 28 329599.070000 3463332.930000 0.114974 8.140000
1711865289191 1711865289214 23 329599.490000 3463332.980000 0.114974 8.140000
1711865289241 1711865289264 23 329599.900000 3463333.050000 0.157080 8.140000
1711865289292 1711865289314 22 329600.130000 3463333.090000 0.157080 8.140000
1711865289342 1711865289364 22 329600.610000 3463333.180000 0.157080 8.140000
1711865289392 1711865289414 22 329601.000000 3463333.270000 0.157080 8.160000
1711865289442 1711865289464 22 329601.480000 3463333.380000 0.198531 8.200000
1711865289493 1711865289514 21 329601.730000 3463333.430000 0.198531 8.180000
1711865289543 1711865289564 21 329602.290000 3463333.550000 0.198531 8.180000
1711865289593 1711865289614 21 329602.800000 3463333.670000 0.198531 8.200000
1711865289643 1711865289664 21 329603.130000 3463333.740000 0.239765 8.220000
1711865289693 1711865289715 22 329603.610000 3463333.870000 0.239765 8.220000
1711865289744 1711865289764 20 329603.850000 3463333.940000 0.239765 8.220000
1711865289794 1711865289814 20 329604.250000 3463334.050000 0.239765 8.240000
1711865289844 1711865289864 20 329604.720000 3463334.200000 0.284271 8.240000
1711865289894 1711865289914 20 329604.960000 3463334.270000 0.284271 8.240000
1711865289944 1711865289964 20 329605.510000 3463334.460000 0.284271 8.240000
1711865289995 1711865290014 19 329605.990000 3463334.610000 0.284271 8.220000
1711865290045 1711865290069 24 329606.240000 3463334.700000 0.284271 8.220000
1711865290095 1711865290115 20 329606.700000 3463334.870000 0.328995 8.220000
1711865290145 1711865290165 20 329607.080000 3463335.020000 0.328995 8.220000
1711865290196 1711865290220 24 329607.080000 3463335.020000 0.328995 8.220000
1711865290246 1711865290269 23 329607.840000 3463335.340000 0.372846 8.200000
1711865290296 1711865290319 23 329608.210000 3463335.500000 0.372846 8.180000
1711865290346 1711865290370 24 329608.510000 3463335.630000 0.372846 8.160000
1711865290397 1711865290424 27 329609.040000 3463335.860000 0.372846 8.140000
1711865290447 1711865290469 22 329609.420000 3463336.030000 0.419534 8.140000
1711865290497 1711865290519 22 329609.800000 3463336.210000 0.419534 8.120000
1711865290547 1711865290569 22 329610.110000 3463336.350000 0.419534 8.080000
1711865290598 1711865290624 26 329610.570000 3463336.560000 0.419534 8.080000
1711865290648 1711865290669 21 329611.000000 3463336.790000 0.465567 8.040000
1711865290698 1711865290719 21 329611.360000 3463336.970000 0.465567 8.000000
1711865290748 1711865290769 21 329611.560000 3463337.100000 0.465567 7.980000
1711865290799 1711865290819 20 329611.840000 3463337.270000 0.465567 7.960000
1711865290849 1711865290869 20 329612.310000 3463337.550000 0.511818 7.940000
1711865290899 1711865290919 20 329612.580000 3463337.720000 0.511818 7.880000
1711865290949 1711865290969 20 329612.910000 3463337.930000 0.511818 7.840000
1711865291000 1711865291057 57 329613.360000 3463338.240000 0.511818 7.800000
1711865291050 1711865291076 26 329613.610000 3463338.410000 0.562214 7.760000
1711865291100 1711865291121 21 329613.920000 3463338.640000 0.562214 7.720000
1711865291150 1711865291174 24 329614.290000 3463338.910000 0.562214 7.720000
1711865291201 1711865291234 33 329614.670000 3463339.190000 0.562214 7.640000
1711865291251 1711865291272 21 329614.990000 3463339.420000 0.614138 7.620000
1711865291301 1711865291329 28 329615.290000 3463339.660000 0.614138 7.600000
1711865291351 1711865291400 49 329615.400000 3463339.760000 0.614138 7.580000
1711865291401 1711865291417 16 329615.710000 3463340.000000 0.614138 7.580000
1711865291452 1711865291480 28 329616.050000 3463340.290000 0.667807 7.560000
1711865291502 1711865291529 27 329616.400000 3463340.600000 0.667807 7.520000
1711865291552 1711865291579 27 329616.690000 3463340.850000 0.667807 7.500000
1711865291602 1711865291630 28 329617.020000 3463341.150000 0.667807 7.500000
1711865291652 1711865291666 14 329617.320000 3463341.410000 0.720821 7.480000
1711865291703 1711865291729 26 329617.550000 3463341.620000 0.720821 7.460000
1711865291753 1711865291779 26 329617.760000 3463341.830000 0.720821 7.440000
1711865291803 1711865291819 16 329618.030000 3463342.100000 0.720821 7.420000
1711865291853 1711865291899 46 329618.280000 3463342.370000 0.774054 7.400000
1711865291904 1711865291921 17 329618.590000 3463342.700000 0.774054 7.400000
1711865291954 1711865291980 26 329618.880000 3463343.040000 0.774054 7.380000
1711865292004 1711865292020 16 329619.140000 3463343.310000 0.774054 7.380000
1711865292054 1711865292080 26 329619.380000 3463343.600000 0.827068 7.340000
1711865292105 1711865292129 24 329619.620000 3463343.890000 0.827068 7.340000
1711865292155 1711865292179 24 329619.900000 3463344.230000 0.827068 7.320000
1711865292205 1711865292229 24 329620.000000 3463344.350000 0.827068 7.320000
1711865292255 1711865292280 25 329620.320000 3463344.770000 0.878337 7.300000
1711865292306 1711865292349 43 329620.500000 3463345.000000 0.878337 7.280000
1711865292356 1711865292371 15 329620.670000 3463345.240000 0.878337 7.280000
1711865292406 1711865292429 23 329620.890000 3463345.540000 0.878337 7.280000
1711865292456 1711865292479 23 329621.180000 3463345.960000 0.928733 7.280000
1711865292506 1711865292529 23 329621.420000 3463346.340000 0.928733 7.280000
1711865292557 1711865292579 22 329621.500000 3463346.460000 0.928733 7.280000
1711865292607 1711865292630 23 329621.820000 3463346.950000 0.928733 7.260000
1711865292657 1711865292680 23 329621.900000 3463347.070000 0.976075 7.240000
1711865292707 1711865292730 23 329622.100000 3463347.390000 0.976075 7.240000
1711865292758 1711865292779 21 329622.370000 3463347.830000 0.976075 7.240000
1711865292808 1711865292829 21 329622.560000 3463348.150000 0.976075 7.240000
1711865292858 1711865292881 23 329622.710000 3463348.400000 1.019054 7.240000
1711865292908 1711865292930 22 329622.930000 3463348.780000 1.019054 7.220000
1711865292959 1711865292979 20 329623.130000 3463349.160000 1.019054 7.220000
1711865293009 1711865293030 21 329623.160000 3463349.220000 1.019054 7.220000
1711865293059 1711865293079 20 329623.500000 3463349.870000 1.058106 7.220000
1711865293109 1711865293129 20 329623.660000 3463350.190000 1.058106 7.220000
1711865293160 1711865293199 39 329623.810000 3463350.520000 1.058106 7.220000
1711865293210 1711865293224 14 329623.910000 3463350.720000 1.058106 7.220000
1711865293260 1711865293280 20 329624.060000 3463351.050000 1.099557 7.200000
1711865293310 1711865293330 20 329624.250000 3463351.450000 1.099557 7.220000
1711865293360 1711865293375 15 329624.390000 3463351.780000 1.099557 7.200000
1711865293411 1711865293439 28 329624.530000 3463352.110000 1.099557 7.200000
1711865293461 1711865293477 16 329624.670000 3463352.440000 1.139482 7.200000
1711865293511 1711865293540 29 329624.840000 3463352.850000 1.139482 7.200000
1711865293561 1711865293576 15 329624.980000 3463353.190000 1.139482 7.200000
1711865293612 1711865293639 27 329625.110000 3463353.530000 1.177879 7.200000
1711865293662 1711865293679 17 329625.160000 3463353.660000 1.177879 7.200000
1711865293712 1711865293749 37 329625.350000 3463354.130000 1.177879 7.200000
1711865293763 1711865293777 14 329625.490000 3463354.490000 1.177879 7.200000
1711865293813 1711865293859 46 329625.620000 3463354.830000 1.177879 7.200000
1711865293863 1711865293876 13 329625.770000 3463355.250000 1.211040 7.200000
1711865293913 1711865293940 27 329625.890000 3463355.590000 1.211040 7.200000
1711865293963 1711865293989 26 329626.000000 3463355.930000 1.211040 7.200000
1711865294014 1711865294039 25 329626.090000 3463356.210000 1.211040 7.220000
1711865294064 1711865294089 25 329626.240000 3463356.690000 1.243547 7.220000
1711865294114 1711865294135 21 329626.260000 3463356.760000 1.243547 7.220000
1711865294164 1711865294190 26 329626.410000 3463357.260000 1.243547 7.220000
1711865294215 1711865294230 15 329626.530000 3463357.670000 1.243547 7.220000
