pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1722323795863 1722323795881 18 329325.700000 3463470.760000 -0.018544 19.340000 5C4225714 8 -65 
1722323795917 1722323795935 18 329326.280000 3463470.720000 -0.038834 19.420000 5C4225714 8 -65 
1722323795972 1722323795992 20 329327.250000 3463470.660000 -0.038834 19.460000 5C4225714 8 -65 
1722323796026 1722323796045 19 329328.220000 3463470.580000 -0.038834 19.560000 5C4225714 8 -65 
1722323796081 1722323796099 18 329329.190000 3463470.500000 -0.038834 19.640000 5C4225714 8 -65 
1722323796136 1722323796153 17 329330.360000 3463470.400000 -0.056287 19.740000 5C4225714 8 -65 
1722323796190 1722323796208 18 329332.540000 3463470.200000 -0.056287 19.880000 5C4225714 8 -65 
1722323796245 1722323796262 17 329333.530000 3463470.090000 -0.056287 19.940000 5C4225714 8 -65 
1722323796299 1722323796317 18 329334.310000 3463470.000000 -0.077667 20.020000 5C4225714 8 -65 
1722323796353 1722323796371 18 329335.510000 3463469.870000 -0.077667 20.100000 5C4225714 8 -65 
1722323796408 1722323796424 16 329336.110000 3463469.800000 -0.077667 20.200000 5C4225714 8 -65 
1722323796462 1722323796478 16 329337.120000 3463469.680000 -0.077667 20.280000 5C4225714 8 -65 
1722323796516 1722323796537 21 329338.320000 3463469.530000 -0.095993 20.380000 5C4225714 8 -65 
1722323796571 1722323796588 17 329339.130000 3463469.420000 -0.095993 20.420000 5C4225714 8 -65 
1722323796625 1722323796646 21 329339.740000 3463469.340000 -0.095993 20.480000 5C4225714 8 -65 
1722323796679 1722323796700 21 329341.560000 3463469.090000 -0.095993 20.520000 5C4225714 8 -65 
1722323796738 1722323796754 16 329342.580000 3463468.940000 -0.115846 20.540000 5C4225714 8 -65 
1722323796792 1722323796815 23 329343.610000 3463468.790000 -0.115846 20.560000 5C4225714 8 -65 
1722323796847 1722323796864 17 329345.640000 3463468.470000 -0.115846 20.660000 5C4225714 8 -65 
1722323796901 1722323796919 18 329346.670000 3463468.300000 -0.135918 20.700000 5C4225714 8 -65 
1722323796956 1722323796980 24 329347.890000 3463468.110000 -0.135918 20.720000 5C4225714 8 -65 
1722323797010 1722323797029 19 329348.310000 3463468.030000 -0.135918 20.780000 5C4225714 8 -65 
1722323797065 1722323797083 18 329349.530000 3463467.840000 -0.135918 20.820000 5C4225714 8 -65 
1722323797120 1722323797137 17 329350.780000 3463467.630000 -0.145517 20.860000 5C4225714 8 -65 
1722323797174 1722323797191 17 329351.800000 3463467.440000 -0.145517 20.920000 5C4225714 8 -65 
1722323797228 1722323797246 18 329352.840000 3463467.270000 -0.145517 21.000000 5C4225714 8 -65 
1722323797283 1722323797303 20 329353.870000 3463467.100000 -0.145517 21.140000 5C4225714 8 -65 
1722323797337 1722323797357 20 329355.130000 3463466.880000 -0.148789 21.240000 5C4225714 8 -65 
1722323797392 1722323797412 20 329356.170000 3463466.700000 -0.148789 21.360000 5C4225714 8 -65 
1722323797446 1722323797467 21 329357.220000 3463466.510000 -0.148789 21.440000 5C4225714 8 -65 
1722323797501 1722323797520 19 329358.280000 3463466.320000 -0.156207 21.560000 5C4225714 8 -65 
1722323797556 1722323797575 19 329360.410000 3463465.940000 -0.156207 21.660000 5C4225714 8 -65 
1722323797610 1722323797626 16 329361.480000 3463465.730000 -0.156207 21.720000 5C4225714 8 -65 
1722323797665 1722323797685 20 329362.540000 3463465.540000 -0.161661 21.820000 5C4225714 8 -65 
1722323797720 1722323797736 16 329363.190000 3463465.420000 -0.161661 21.880000 5C4225714 8 -65 
1722323797774 1722323797793 19 329364.050000 3463465.260000 -0.161661 21.920000 5C4225714 8 -65 
1722323797828 1722323797850 22 329365.780000 3463464.930000 -0.161661 21.980000 5C4225714 8 -65 
1722323797883 1722323797900 17 329366.640000 3463464.760000 -0.161661 22.000000 5C4225714 8 -65 
1722323797938 1722323797956 18 329367.520000 3463464.610000 -0.168206 22.020000 5C4225714 8 -65 
1722323797992 1722323798011 19 329368.390000 3463464.440000 -0.168206 22.080000 5C4225714 8 -65 
1722323798047 1722323798066 19 329370.130000 3463464.100000 -0.168206 22.080000 5C4225714 8 -65 
1722323798101 1722323798121 20 329371.210000 3463463.890000 -0.172788 22.160000 5C4225714 8 -65 
1722323798156 1722323798176 20 329372.520000 3463463.640000 -0.172788 22.160000 5C4225714 8 -65 
1722323798211 1722323798227 16 329373.170000 3463463.500000 -0.172788 22.240000 5C4225714 8 -65 
1722323798265 1722323798282 17 329375.580000 3463463.040000 -0.175187 22.320000 5C4225714 8 -65 
1722323798320 1722323798337 17 329376.470000 3463462.870000 -0.175187 22.340000 5C4225714 8 -65 
1722323798375 1722323798391 16 329377.790000 3463462.620000 -0.175187 22.420000 5C4225714 8 -65 
1722323798430 1722323798446 16 329378.890000 3463462.400000 -0.175187 22.420000 5C4225714 8 -65 
1722323798484 1722323798500 16 329379.110000 3463462.350000 -0.175187 22.420000 5C4225714 8 -65 
1722323798539 1722323798556 17 329381.320000 3463461.930000 -0.170824 22.480000 5C4225714 8 -65 
1722323798594 1722323798611 17 329382.200000 3463461.760000 -0.170824 22.520000 5C4225714 8 -65 
1722323798648 1722323798665 17 329383.530000 3463461.510000 -0.170824 22.580000 5C4225714 8 -65 
1722323798703 1722323798720 17 329384.870000 3463461.250000 -0.172788 22.600000 5C4225714 8 -65 
1722323798757 1722323798775 18 329385.980000 3463461.030000 -0.172788 22.680000 5C4225714 8 -65 
1722323798812 1722323798827 15 329387.100000 3463460.820000 -0.172788 22.680000 5C4225714 8 -65 
1722323798867 1722323798887 20 329387.760000 3463460.680000 -0.172788 22.720000 5C4225714 8 -65 
1722323798925 1722323798941 16 329389.780000 3463460.300000 -0.174751 22.800000 5C4225714 8 -65 
1722323798980 1722323798996 16 329391.350000 3463459.980000 -0.174751 22.840000 5C4225714 8 -65 
1722323799034 1722323799050 16 329392.240000 3463459.810000 -0.174751 22.840000 5C4225714 8 -65 
1722323799089 1722323799105 16 329393.590000 3463459.550000 -0.174751 22.880000 5C4225714 8 -65 
1722323799144 1722323799164 20 329394.720000 3463459.320000 -0.174751 22.840000 5C4225714 8 -65 
1722323799199 1722323799215 16 329396.070000 3463459.050000 -0.174751 22.880000 5C4225714 8 -65 
1722323799253 1722323799270 17 329397.200000 3463458.820000 -0.174751 22.860000 5C4225714 8 -65 
1722323799308 1722323799324 16 329397.870000 3463458.690000 -0.178678 22.900000 5C4225714 8 -65 
1722323799362 1722323799385 23 329399.000000 3463458.470000 -0.178678 22.920000 5C4225714 8 -65 
1722323799417 1722323799437 20 329400.350000 3463458.200000 -0.178678 22.920000 5C4225714 8 -65 
1722323799472 1722323799492 20 329401.920000 3463457.880000 -0.178678 22.920000 5C4225714 8 -65 
1722323799526 1722323799544 18 329403.950000 3463457.470000 -0.181296 22.920000 5C4225714 8 -65 
1722323799581 1722323799605 24 329404.860000 3463457.290000 -0.181296 22.920000 5C4225714 8 -65 
1722323799636 1722323799652 16 329405.760000 3463457.110000 -0.181296 22.920000 5C4225714 8 -65 
1722323799690 1722323799706 16 329406.880000 3463456.870000 -0.180423 22.920000 5C4225714 8 -65 
1722323799745 1722323799775 30 329407.790000 3463456.700000 -0.180423 22.940000 5C4225714 8 -65 
1722323799799 1722323799816 17 329409.360000 3463456.370000 -0.180423 22.940000 5C4225714 8 -65 
1722323799854 1722323799880 26 329410.710000 3463456.100000 -0.180423 22.940000 5C4225714 8 -65 
1722323799908 1722323799927 19 329411.840000 3463455.870000 -0.183914 22.960000 5C4225714 8 -65 
1722323799965 1722323799982 17 329412.740000 3463455.690000 -0.183914 22.940000 5C4225714 8 -65 
1722323800024 1722323800041 17 329414.320000 3463455.360000 -0.183914 22.960000 5C4225714 8 -65 
1722323800078 1722323800096 18 329415.450000 3463455.120000 -0.183914 22.960000 5C4225714 8 -65 
